epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.75539,4.36642,2.23813,1.67065,0.00109,0.00178,0.00055,0.00018,4.95186,2.18454,1.58867,0.0001,0.0001,0.0001
2,10.8159,3.95175,1.56867,1.39996,0.4416,0.35461,0.32475,0.11598,4.17503,1.20269,1.21372,0.000219725,0.000219725,0.000219725
3,17.1757,3.80921,0.84019,1.24359,0.43608,0.30135,0.29877,0.12427,3.72984,2.20702,1.18691,0.000339151,0.000339151,0.000339151
4,24.1455,3.04241,0.58711,1.21796,0.31247,0.41979,0.22218,0.0897,3.65911,12.7078,1.17574,0.000458277,0.000458277,0.000458277
5,29.6157,3.13937,0.58391,1.23817,0.25779,0.3958,0.17937,0.07329,3.56388,inf,1.16541,0.000577103,0.000577103,0.000577103
6,35.1368,2.96172,0.57539,1.24326,0.2098,0.29764,0.13235,0.05186,4.09097,inf,1.19571,0.000695629,0.000695629,0.000695629
7,40.5964,2.99446,0.55523,1.22224,0.02874,0.04695,0.01506,0.00583,6.57035,inf,1.71036,0.000813856,0.000813856,0.000813856
8,46.2366,3.22402,0.58654,1.27076,0.01303,0.02128,0.00665,0.00306,6.3426,inf,2.13425,0.000931783,0.000931783,0.000931783
9,51.9152,3.30375,0.6506,1.24471,0.01387,0.02265,0.00709,0.00331,6.13991,inf,1.70754,0.00104941,0.00104941,0.00104941
10,57.4444,3.02842,0.52789,1.24446,0.01361,0.02224,0.00696,0.00262,6.38721,45.2901,1.61773,0.00116674,0.00116674,0.00116674
11,63.1288,3.34349,0.58009,1.19348,0.03966,0.0648,0.02112,0.00777,5.21929,11.575,1.34246,0.00128377,0.00128377,0.00128377
12,68.7114,3.38515,0.57426,1.23794,0.01504,0.02457,0.00771,0.00319,6.10778,10.7001,1.88656,0.00140049,0.00140049,0.00140049
13,74.3474,3.13325,0.60705,1.24323,0.00481,0.00686,0.00225,0.00097,8.25604,141.816,7.29572,0.00151692,0.00151692,0.00151692
