epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.81981,9.7655,11.7996,2.5747,0,0,0,0,5.17346,32.8175,1.2808,4e-05,4e-05,4e-05
2,5.96748,6.55607,10.9397,1.88397,0,0,0,0,5.17654,32.6145,1.28153,9.99778e-05,9.99778e-05,9.99778e-05
3,8.13145,10.7264,14.4698,2.80966,0,0,0,0,5.17938,32.3916,1.28219,0.000159858,0.000159858,0.000159858
4,10.3556,5.17082,9.32955,1.35206,0,0,0,0,5.17999,32.1296,1.2823,0.000219561,0.000219561,0.000219561
5,12.4559,10.6706,15.6452,2.74162,0,0,0,0,5.18232,31.7554,1.28238,0.000279006,0.000279006,0.000279006
6,14.4922,10.4622,10.225,2.67996,0,0,0,0,5.18364,31.117,1.28186,0.000338116,0.000338116,0.000338116
7,16.5327,7.20854,9.7332,1.66034,0,0,0,0,5.18593,29.9995,1.28116,0.000396812,0.000396812,0.000396812
8,18.5704,10.2908,7.95492,2.4872,0,0,0,0,5.16858,28.192,1.27778,0.000455015,0.000455015,0.000455015
9,20.7017,8.9075,5.09483,2.22673,0,0,0,0,5.1587,27.0517,1.2769,0.000512648,0.000512648,0.000512648
10,22.7746,6.47181,4.9328,1.75024,0,0,0,0,5.17444,25.4793,1.2823,0.000569637,0.000569637,0.000569637
11,24.7279,7.84362,3.66273,1.94898,0,0,0,0,5.22271,23.6131,1.29257,0.000625904,0.000625904,0.000625904
12,26.7142,8.25315,4.77014,1.94676,0,0,0,0,5.27829,22.0328,1.30389,0.000681377,0.000681377,0.000681377
13,28.8026,7.28316,2.74302,1.68811,0,0,0,0,5.33709,20.7065,1.31638,0.000735984,0.000735984,0.000735984
14,30.8741,7.06846,2.40722,1.5547,0,0,0,0,5.3919,19.7695,1.32712,0.000789651,0.000789651,0.000789651
15,32.7473,7.81241,2.63249,1.41795,0,0,0,0,5.43814,19.1214,1.33345,0.000842312,0.000842312,0.000842312
16,34.7336,7.1808,2.54898,1.29396,0,0,0,0,5.51332,18.2315,1.34515,0.000893896,0.000893896,0.000893896
17,36.6781,6.98937,2.24478,1.17145,0,0,0,0,5.59278,17.7941,1.35805,0.000944338,0.000944338,0.000944338
18,38.5096,7.44256,2.16509,1.0965,0,0,0,0,5.6473,17.3172,1.36741,0.000993574,0.000993574,0.000993574
19,40.2586,8.29835,2.28301,1.01397,0,0,0,0,5.67432,17.1352,1.3721,0.00104154,0.00104154,0.00104154
20,42.0878,7.50601,2.25739,1.00707,0,0,0,0,5.70481,17.0438,1.37724,0.00108818,0.00108818,0.00108818
21,43.8219,6.68635,2.10429,1.0193,0,0,0,0,5.68391,17.1448,1.37248,0.00113343,0.00113343,0.00113343
22,45.642,6.90058,2.12196,1.03107,0,0,0,0,5.70949,17.149,1.37702,0.00117724,0.00117724,0.00117724
23,47.5237,7.42244,2.11166,0.90987,0,0,0,0,5.74076,17.4041,1.38357,0.00121955,0.00121955,0.00121955
24,49.356,6.73124,2.10821,0.93536,0,0,0,0,5.77348,18.1038,1.38932,0.00126032,0.00126032,0.00126032
25,51.1732,6.63739,2.02116,0.99074,0,0,0,0,5.74981,18.0054,1.38591,0.00129949,0.00129949,0.00129949
26,53.0364,6.2711,1.93402,1.01113,0,0,0,0,5.72809,18.2766,1.38726,0.00133702,0.00133702,0.00133702
27,54.7599,7.26557,2.19721,0.88276,0,0,0,0,5.81554,18.4479,1.4027,0.00137287,0.00137287,0.00137287
28,56.5753,6.29329,1.92815,0.96904,0,0,0,0,5.7513,17.2297,1.38652,0.001407,0.001407,0.001407
29,58.406,6.5941,1.96043,0.92385,0.00103,0.00165,0.00053,0.00014,8.79536,6.11083,1.35219,0.00143937,0.00143937,0.00143937
30,60.2836,6.44819,1.9127,0.89177,0.00075,0.00096,0.00038,0.00011,5.31302,8.18275,0.93561,0.00146994,0.00146994,0.00146994
31,62.0672,6.61977,1.90041,0.91289,0.00076,0.00096,0.00038,0.0001,5.39976,10.4661,0.97762,0.00149869,0.00149869,0.00149869
32,63.9781,6.85762,1.88983,0.85887,0.00136,0.00178,0.00069,0.00021,5.00084,13.6136,0.9595,0.00152558,0.00152558,0.00152558
33,65.8118,6.45688,1.83305,0.86813,0.00108,0.00137,0.00055,0.00017,5.44812,10.2084,1.05496,0.0015506,0.0015506,0.0015506
34,67.6452,6.57588,2.15493,1.03088,0.00454,0.00741,0.0023,0.0006,7.38635,6.09965,1.1011,0.00155814,0.00155814,0.00155814
35,69.4621,6.49568,2.06061,1.00785,0.00664,0.01085,0.00346,0.00094,6.98582,6.04551,1.0417,0.00153358,0.00153358,0.00153358
36,71.3384,6.53972,1.95223,0.93969,0.01051,0.01702,0.00549,0.00139,7.12693,7.59537,1.04477,0.00150859,0.00150859,0.00150859
37,73.2023,6.40482,1.86277,0.82851,0.01521,0.02485,0.00884,0.00231,6.87566,7.7057,0.93729,0.0014832,0.0014832,0.0014832
38,75.0861,6.25866,1.80327,0.84156,0.02712,0.03418,0.01818,0.00457,6.8942,12.5116,0.85853,0.00145743,0.00145743,0.00145743
39,77.0309,6.96947,1.87163,0.79776,0.02885,0.03199,0.01663,0.0041,7.0093,16.0944,0.84277,0.00143131,0.00143131,0.00143131
40,78.8475,6.69593,1.82252,0.77748,0.02454,0.03858,0.01803,0.00498,7.05466,12.7883,0.80703,0.00140486,0.00140486,0.00140486
41,80.8223,5.90423,1.8194,0.84094,0.03207,0.0394,0.02002,0.0051,7.07526,8.06559,0.77417,0.00137812,0.00137812,0.00137812
42,82.6858,6.73412,1.91174,0.72847,0.04578,0.04077,0.0227,0.00553,6.97851,4.48817,0.77775,0.00135109,0.00135109,0.00135109
43,84.5454,6.29942,1.90638,0.89101,0.05661,0.04997,0.02652,0.00657,6.79411,3.31495,0.78105,0.00132382,0.00132382,0.00132382
44,86.3967,6.24433,1.99127,0.8362,0.05538,0.03583,0.0222,0.00544,6.79293,3.19916,0.81572,0.00129633,0.00129633,0.00129633
45,88.1662,6.41169,2.17841,0.87217,0.03363,0.03418,0.01452,0.00387,6.84788,4.96567,0.82471,0.00126864,0.00126864,0.00126864
46,89.9829,6.10752,1.80594,0.78934,0.0324,0.03364,0.01565,0.00454,6.5458,4.32873,0.78037,0.00124079,0.00124079,0.00124079
47,91.7723,6.2135,1.83539,0.86115,0.03475,0.02883,0.01436,0.00414,6.65991,4.09106,0.77876,0.0012128,0.0012128,0.0012128
48,93.7172,5.81346,1.85952,0.91983,0.03973,0.02636,0.01521,0.00432,6.76886,3.44395,0.75919,0.0011847,0.0011847,0.0011847
49,95.4908,6.54655,1.87195,0.81905,0.04107,0.02567,0.01624,0.00475,6.66087,3.74016,0.77598,0.00115651,0.00115651,0.00115651
50,97.3673,5.96412,1.75537,0.7669,0.07691,0.02924,0.02043,0.00543,6.63719,2.80778,0.76975,0.00112827,0.00112827,0.00112827
51,99.2172,6.09604,1.77092,0.76271,0.08266,0.02993,0.02362,0.0062,6.66879,2.61833,0.76552,0.0011,0.0011,0.0011
52,101.064,5.69226,1.74678,0.85852,0.06342,0.04324,0.02826,0.00735,6.63572,2.52075,0.74087,0.00107173,0.00107173,0.00107173
53,102.963,6.00067,1.68856,0.741,0.06817,0.04942,0.03226,0.00816,6.61776,2.4556,0.72909,0.00104349,0.00104349,0.00104349
54,104.892,5.90102,1.75186,0.91464,0.06724,0.05423,0.03277,0.00847,6.62288,2.73471,0.71763,0.0010153,0.0010153,0.0010153
55,106.754,6.81409,1.82512,0.72939,0.06646,0.05601,0.03312,0.0084,6.61714,2.83282,0.71304,0.0009872,0.0009872,0.0009872
56,108.609,6.45481,1.77115,0.7773,0.08876,0.06301,0.04333,0.01071,6.53423,2.475,0.71641,0.000959209,0.000959209,0.000959209
57,110.488,5.87738,1.62052,0.8322,0.08329,0.03871,0.02773,0.00699,7.11119,2.85833,0.75095,0.000931357,0.000931357,0.000931357
58,112.378,5.87827,1.73158,0.85527,0.08222,0.04297,0.03201,0.00748,7.01306,2.61884,0.75108,0.000903671,0.000903671,0.000903671
59,114.175,6.0442,1.84344,0.7716,0.09709,0.05505,0.04032,0.01049,6.63433,2.35366,0.72293,0.000876179,0.000876179,0.000876179
60,116.131,5.49466,1.71404,0.80613,0.10395,0.06658,0.04836,0.01311,6.51098,2.3465,0.71317,0.000848908,0.000848908,0.000848908
61,118.013,6.07832,1.80022,0.74265,0.11309,0.0648,0.04917,0.01298,6.56793,2.36606,0.71457,0.000821885,0.000821885,0.000821885
62,119.884,6.60591,1.90294,0.80381,0.10409,0.05148,0.03595,0.00833,7.0235,2.4238,0.73953,0.000795136,0.000795136,0.000795136
63,121.743,6.12379,1.71765,0.7812,0.1179,0.05752,0.03834,0.00883,6.84512,2.22259,0.72778,0.000768688,0.000768688,0.000768688
64,123.656,6.06144,1.76634,0.7443,0.10961,0.09638,0.06225,0.0159,6.29346,2.04835,0.69583,0.000742567,0.000742567,0.000742567
65,125.473,6.47987,1.6781,0.70795,0.07597,0.11367,0.05797,0.01512,6.3305,2.0762,0.69196,0.000716799,0.000716799,0.000716799
66,127.258,5.69718,1.70929,0.74528,0.15552,0.08265,0.06705,0.0169,6.27805,1.96891,0.69575,0.000691409,0.000691409,0.000691409
67,129.124,5.82072,1.78522,0.75399,0.15227,0.08526,0.06612,0.01658,6.33744,1.93217,0.69864,0.000666422,0.000666422,0.000666422
68,130.941,6.10284,1.72646,0.76358,0.17208,0.09239,0.07094,0.01718,6.30386,1.87956,0.69532,0.000641863,0.000641863,0.000641863
69,132.838,7.14427,1.87874,0.64339,0.16349,0.09802,0.07641,0.01881,6.24611,1.86396,0.69371,0.000617756,0.000617756,0.000617756
70,134.714,6.41544,1.82066,0.76228,0.13709,0.10626,0.07305,0.01841,6.21629,1.83455,0.6956,0.000594125,0.000594125,0.000594125
71,136.484,5.74511,1.65064,0.75969,0.11829,0.10763,0.06742,0.01622,6.28675,1.82718,0.69416,0.000570993,0.000570993,0.000570993
72,138.426,5.67431,1.55784,0.80505,0.12821,0.11518,0.07481,0.01809,6.22948,1.80562,0.70765,0.000548384,0.000548384,0.000548384
73,140.21,5.95346,1.59899,0.7238,0.13003,0.10406,0.06914,0.0174,6.30106,1.85266,0.71368,0.000526318,0.000526318,0.000526318
74,142.071,5.73506,1.59334,0.80718,0.09202,0.15033,0.08294,0.01925,6.2012,2.01942,0.70181,0.000504819,0.000504819,0.000504819
75,143.965,5.54161,1.61199,0.78325,0.05017,0.08196,0.03868,0.00913,6.7946,2.33139,0.70272,0.000483908,0.000483908,0.000483908
76,145.832,5.85461,1.60309,0.72406,0.04857,0.07935,0.03498,0.00898,6.88095,2.09988,0.69077,0.000463604,0.000463604,0.000463604
77,147.599,6.37622,1.78452,0.7953,0.05303,0.08663,0.0388,0.00973,6.7926,2.01296,0.68734,0.000443928,0.000443928,0.000443928
78,149.403,6.00267,1.61285,0.73565,0.09617,0.14635,0.07547,0.0181,6.27914,1.80856,0.68544,0.0004249,0.0004249,0.0004249
79,151.315,5.42277,1.67135,0.81242,0.11026,0.14333,0.07758,0.01904,6.22346,1.76547,0.68515,0.000406538,0.000406538,0.000406538
80,153.164,5.85644,1.57265,0.69919,0.13215,0.14703,0.08892,0.02225,6.14062,1.76523,0.68899,0.00038886,0.00038886,0.00038886
81,155.011,5.63646,1.61606,0.75461,0.11818,0.14758,0.08745,0.02107,6.17995,1.81248,0.69041,0.000371885,0.000371885,0.000371885
82,156.857,5.3532,1.47272,0.78257,0.09849,0.1469,0.08154,0.02035,6.23317,1.85767,0.68842,0.000355627,0.000355627,0.000355627
83,158.611,5.46541,1.49823,0.72701,0.10397,0.14333,0.08366,0.02134,6.23131,1.84755,0.6863,0.000340105,0.000340105,0.000340105
84,160.427,5.61246,1.58765,0.76981,0.09384,0.12493,0.06847,0.01688,6.38863,1.85467,0.68008,0.000325332,0.000325332,0.000325332
85,162.199,5.7438,1.6012,0.7073,0.09376,0.10887,0.06037,0.01494,6.49446,1.84853,0.67914,0.000311324,0.000311324,0.000311324
86,164.093,5.69985,1.54054,0.74171,0.11615,0.12081,0.07172,0.01833,6.37348,1.7997,0.67968,0.000298094,0.000298094,0.000298094
87,165.851,5.79562,1.70427,0.74976,0.14094,0.13715,0.08694,0.02132,6.23293,1.76666,0.6798,0.000285656,0.000285656,0.000285656
88,167.859,5.69432,1.55777,0.80609,0.14507,0.13399,0.08744,0.02201,6.22131,1.76734,0.68709,0.000274021,0.000274021,0.000274021
89,169.66,5.67972,1.72173,0.78188,0.1406,0.13756,0.08957,0.02229,6.20649,1.77267,0.68746,0.000263201,0.000263201,0.000263201
90,171.522,5.65836,1.62812,0.72413,0.10416,0.15362,0.0884,0.02214,6.19432,1.82318,0.68038,0.000253207,0.000253207,0.000253207
91,226.942,6.21508,1.96911,0.64382,0.09096,0.13866,0.07755,0.01963,6.2808,1.84101,0.68041,0.000244049,0.000244049,0.000244049
92,228.881,5.65861,1.56656,0.71507,0.11136,0.14717,0.08514,0.02139,6.17539,1.80844,0.67953,0.000235736,0.000235736,0.000235736
93,230.715,5.43502,1.49236,0.73704,0.16452,0.14044,0.09458,0.0233,6.16301,1.78108,0.68335,0.000228275,0.000228275,0.000228275
94,232.806,6.28422,1.64444,0.66081,0.19969,0.09761,0.07972,0.01966,6.33499,1.76144,0.69513,0.000221675,0.000221675,0.000221675
95,234.671,5.69143,1.55295,0.7562,0.19798,0.10091,0.07996,0.02024,6.31116,1.74972,0.69471,0.000215941,0.000215941,0.000215941
96,236.694,5.12393,1.53124,0.78365,0.19523,0.12919,0.09806,0.02525,6.07325,1.73062,0.68055,0.00021108,0.00021108,0.00021108
