epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.79483,4.62143,2.27212,1.2682,0.00059,0.00096,0.0003,9e-05,4.93903,2.18068,1.19379,0.0001,0.0001,0.0001
2,10.8466,3.88681,1.59635,1.06973,0.38463,0.32208,0.27761,0.09452,4.3333,1.06073,0.92082,0.00021978,0.00021978,0.00021978
3,17.4157,3.48228,0.63873,0.93701,0.3858,0.35283,0.2578,0.09672,3.88412,3.28043,0.91248,0.000339321,0.000339321,0.000339321
4,24.4219,3.33613,0.63289,0.9249,0.46211,0.42188,0.3353,0.13343,3.64887,1.27508,0.9006,0.000458621,0.000458621,0.000458621
5,30.7663,3.28409,0.6197,0.90658,0.53998,0.44632,0.4057,0.16101,3.41384,1.75142,0.87494,0.000577682,0.000577682,0.000577682
6,37.2708,3.15254,0.53661,0.90354,0.50088,0.46142,0.40422,0.16128,3.47638,1.1654,0.87059,0.000696503,0.000696503,0.000696503
7,43.6629,3.1566,0.55047,0.9085,0.4781,0.45728,0.36935,0.14827,3.37733,nan,0.87183,0.000815085,0.000815085,0.000815085
8,49.5319,3.13554,0.61454,0.87835,0.5007,0.41365,0.37894,0.14205,nan,nan,nan,0.000933427,0.000933427,0.000933427
9,55.3858,3.05803,0.5336,0.89343,0.43845,0.44495,0.33871,0.13958,3.39715,1.1896,0.88022,0.00105153,0.00105153,0.00105153
10,61.2129,3.17447,0.53048,0.89697,0.38564,0.42257,0.27338,0.10976,3.58376,1.64552,0.8965,0.00116939,0.00116939,0.00116939
11,67.1098,3.12135,0.51161,0.89451,0.52048,0.43661,0.41313,0.14916,3.66622,0.84397,0.87546,0.00128701,0.00128701,0.00128701
12,72.8738,3.67457,0.55537,0.91678,0.5285,0.41488,0.39539,0.14995,3.67447,0.88151,0.88881,0.0014044,0.0014044,0.0014044
13,78.7315,3.13491,0.54136,0.90078,0.53661,0.38948,0.39606,0.14538,3.70712,0.67893,0.88355,0.00152154,0.00152154,0.00152154
14,84.445,2.97108,0.51489,0.91357,0.57255,0.4098,0.42739,0.16248,3.52631,0.64078,0.87635,0.00163844,0.00163844,0.00163844
15,90.791,2.91892,0.51188,0.88747,0.4937,0.37493,0.35672,0.13807,3.54252,0.73836,0.87257,0.0017551,0.0017551,0.0017551
16,96.5501,3.09577,0.53063,0.87542,0.36331,0.39827,0.25961,0.11255,3.42481,1.49384,0.87304,0.00187153,0.00187153,0.00187153
17,102.177,3.00554,0.49682,0.8781,0.35135,0.33649,0.25819,0.10058,3.81578,1.11153,0.88515,0.00196803,0.00196803,0.00196803
18,108.162,2.9865,0.50786,0.87496,0.46742,0.34857,0.32476,0.11829,3.96701,0.76923,0.90266,0.00196603,0.00196603,0.00196603
19,113.944,3.23346,0.4978,0.87142,0.4734,0.35939,0.35136,0.12594,3.96801,0.70888,0.90622,0.00196404,0.00196404,0.00196404
20,119.658,3.19806,0.53083,0.89207,0.33893,0.24314,0.21563,0.08002,4.43856,1.00206,1.04104,0.00196204,0.00196204,0.00196204
21,125.36,2.98069,0.51283,0.87036,0.34512,0.17298,0.19304,0.07589,4.65687,0.9629,1.01372,0.00196004,0.00196004,0.00196004
22,131.052,3.23572,0.52514,0.8787,0.23761,0.04105,0.05304,0.02144,5.77806,2.05712,1.177,0.00195804,0.00195804,0.00195804
23,136.759,3.11998,0.50982,0.88134,0.41094,0.14319,0.17304,0.06677,4.86773,1.30944,1.02519,0.00195604,0.00195604,0.00195604
24,142.683,2.88354,0.47142,0.87761,0.562,0.41982,0.44283,0.1917,3.39455,0.55963,0.86881,0.00195405,0.00195405,0.00195405
25,148.935,3.01146,0.48979,0.85801,0.60318,0.4746,0.50398,0.21699,3.32298,0.50272,0.86092,0.00195205,0.00195205,0.00195205
26,156.207,3.05836,0.47902,0.86432,0.60333,0.47543,0.51341,0.22728,3.31065,0.52073,0.85827,0.00195005,0.00195005,0.00195005
27,162.501,3.26144,0.49773,0.87747,0.61867,0.4838,0.5246,0.235,3.20972,0.50432,0.85722,0.00194805,0.00194805,0.00194805
28,169.23,3.11916,0.49726,0.87073,0.61721,0.48188,0.51993,0.21837,3.35483,0.51137,0.85702,0.00194605,0.00194605,0.00194605
29,175.153,2.94153,0.46406,0.86149,0.60315,0.49217,0.52226,0.22869,3.17241,0.50079,0.85035,0.00194406,0.00194406,0.00194406
30,180.962,3.1068,0.49208,0.86758,0.59423,0.44713,0.48324,0.19948,3.86782,0.72449,0.91696,0.00194206,0.00194206,0.00194206
31,186.601,2.96985,0.50383,0.86595,0.33104,0.29366,0.20295,0.08925,4.16249,1.55251,0.975,0.00194006,0.00194006,0.00194006
32,192.327,2.94541,0.47466,0.86406,0.6437,0.40528,0.47074,0.21009,3.3988,0.59489,0.88671,0.00193806,0.00193806,0.00193806
33,198.154,2.78053,0.46558,0.87134,0.6425,0.45593,0.51516,0.23057,3.2511,0.53274,0.86519,0.00193606,0.00193606,0.00193606
34,203.997,2.75018,0.4675,0.8589,0.6272,0.46156,0.51713,0.24305,3.17923,0.49828,0.86099,0.00193407,0.00193407,0.00193407
35,210.458,2.85429,0.45187,0.87372,0.65249,0.50165,0.55965,0.26434,3.06377,0.46672,0.84871,0.00193207,0.00193207,0.00193207
36,217.974,2.84455,0.46178,0.88157,0.62555,0.47705,0.53083,0.2303,3.21192,0.49554,0.85106,0.00193007,0.00193007,0.00193007
37,223.651,2.7817,0.46353,0.8718,0.54028,0.32317,0.37116,0.14938,3.84693,0.79442,0.88759,0.00192807,0.00192807,0.00192807
38,229.437,3.00449,0.46177,0.8604,0.61633,0.47812,0.53274,0.24288,3.17351,0.50261,0.84813,0.00192607,0.00192607,0.00192607
39,235.29,2.77835,0.44577,0.8633,0.62375,0.49382,0.54364,0.25061,3.127,0.49293,0.8456,0.00192408,0.00192408,0.00192408
40,241.046,2.71596,0.44343,0.85534,0.64879,0.50755,0.56201,0.24459,3.05295,0.49795,0.84162,0.00192208,0.00192208,0.00192208
41,246.926,2.71645,0.44705,0.85425,0.67579,0.50563,0.57027,0.25927,3.00719,0.50189,0.84094,0.00192008,0.00192008,0.00192008
42,252.842,2.79817,0.45314,0.87448,0.69159,0.49794,0.57243,0.2732,2.96452,0.51654,0.84297,0.00191808,0.00191808,0.00191808
43,259.106,2.78789,0.45786,0.85439,0.67958,0.51071,0.58177,0.27443,2.96285,0.46122,0.83839,0.00191608,0.00191608,0.00191608
44,266.656,2.81985,0.47714,0.86813,0.67183,0.48566,0.5615,0.2673,3.01864,0.4632,0.84162,0.00191409,0.00191409,0.00191409
45,272.512,2.94905,0.45909,0.86289,0.63566,0.49368,0.55965,0.27177,2.93812,0.46257,0.84097,0.00191209,0.00191209,0.00191209
46,278.183,3.07076,0.49025,0.86164,0.69265,0.50215,0.57687,0.2731,2.99225,0.46812,0.84615,0.00191009,0.00191009,0.00191009
47,284.02,2.67308,0.43241,0.85954,0.68245,0.51249,0.58594,0.26804,3.00065,0.4553,0.84245,0.00190809,0.00190809,0.00190809
48,289.798,2.71624,0.42961,0.85403,0.57199,0.43996,0.47154,0.17429,3.84375,0.58485,0.86527,0.00190609,0.00190609,0.00190609
49,295.429,2.68174,0.43424,0.86486,0.6744,0.51128,0.58181,0.26132,3.06665,0.46191,0.84369,0.0019041,0.0019041,0.0019041
50,301.379,2.80182,0.45669,0.84454,0.67512,0.51853,0.58233,0.2655,3.07196,0.48138,0.84457,0.0019021,0.0019021,0.0019021
51,307.099,2.72837,0.44979,0.85785,0.65282,0.51771,0.57338,0.25977,3.00928,0.45991,0.84187,0.0019001,0.0019001,0.0019001
52,312.91,2.70221,0.43447,0.85286,0.70303,0.49739,0.5768,0.27334,3.06416,0.4663,0.84481,0.0018981,0.0018981,0.0018981
53,318.648,2.74122,0.44138,0.85581,0.69054,0.50508,0.58146,0.27778,2.98137,0.45024,0.83987,0.0018961,0.0018961,0.0018961
54,324.944,2.67841,0.42948,0.8733,0.6837,0.50934,0.5797,0.27997,2.98321,0.45311,0.84379,0.00189411,0.00189411,0.00189411
55,332.351,2.64384,0.42623,0.86212,0.67202,0.50384,0.57801,0.26791,2.98244,0.46158,0.84294,0.00189211,0.00189211,0.00189211
56,338.033,2.61671,0.41521,0.85508,0.64968,0.51881,0.57873,0.26973,3.05093,0.45882,0.84489,0.00189011,0.00189011,0.00189011
57,343.714,2.88937,0.44129,0.84624,0.65784,0.51391,0.57936,0.277,3.00564,0.46448,0.84084,0.00188811,0.00188811,0.00188811
58,349.705,2.56272,0.41563,0.85252,0.62317,0.5,0.55493,0.24883,3.12489,0.46295,0.84539,0.00188611,0.00188611,0.00188611
59,355.359,2.92208,0.45686,0.85921,0.63314,0.4798,0.53885,0.23111,3.25613,0.4755,0.85117,0.00188412,0.00188412,0.00188412
60,361.172,2.71673,0.42709,0.86282,0.68618,0.4978,0.57961,0.27012,2.93881,0.45087,0.8349,0.00188212,0.00188212,0.00188212
61,366.84,2.8294,0.46157,0.86507,0.67927,0.52485,0.59621,0.29048,2.81283,0.43969,0.8349,0.00188012,0.00188012,0.00188012
62,373.171,2.6068,0.42415,0.85932,0.68432,0.53693,0.60491,0.28476,2.92651,0.4497,0.83596,0.00187812,0.00187812,0.00187812
63,378.921,2.52283,0.41627,0.85528,0.69731,0.52087,0.5949,0.28099,2.95927,0.46757,0.83938,0.00187612,0.00187612,0.00187612
64,384.909,2.49857,0.42944,0.86154,0.67971,0.53391,0.60051,0.28971,2.87324,0.43435,0.83786,0.00187413,0.00187413,0.00187413
65,390.677,2.75284,0.44774,0.86386,0.67404,0.53199,0.59922,0.29179,2.84763,0.43276,0.83546,0.00187213,0.00187213,0.00187213
66,397.155,2.72967,0.44633,0.86382,0.70482,0.53515,0.60588,0.28986,2.87983,0.45558,0.83606,0.00187013,0.00187013,0.00187013
67,402.867,2.69362,0.44883,0.843,0.70343,0.52132,0.60416,0.29776,2.78903,0.43573,0.83307,0.00186813,0.00186813,0.00186813
68,409.723,2.58162,0.43683,0.85432,0.69218,0.52567,0.60099,0.28858,2.8357,0.44621,0.83292,0.00186613,0.00186613,0.00186613
69,415.636,2.71197,0.42725,0.85061,0.68862,0.52046,0.59751,0.27214,2.93916,0.47112,0.83503,0.00186414,0.00186414,0.00186414
70,421.601,2.81988,0.43911,0.8388,0.708,0.51689,0.60057,0.28701,2.84669,0.44173,0.83457,0.00186214,0.00186214,0.00186214
71,427.346,2.87894,0.45477,0.8506,0.70377,0.50508,0.58981,0.27263,2.90966,0.4452,0.83645,0.00186014,0.00186014,0.00186014
72,433.08,2.79837,0.44166,0.85658,0.67373,0.5202,0.58983,0.28299,2.84518,0.43929,0.83633,0.00185814,0.00185814,0.00185814
73,438.715,2.62052,0.43163,0.84548,0.67889,0.53174,0.59615,0.28768,2.8494,0.44689,0.83711,0.00185614,0.00185614,0.00185614
74,444.604,2.81392,0.43926,0.84297,0.69536,0.5393,0.6068,0.29225,2.8128,0.43474,0.83391,0.00185415,0.00185415,0.00185415
75,450.389,2.82329,0.44157,0.85589,0.70742,0.52155,0.59906,0.293,2.84801,0.43591,0.83825,0.00185215,0.00185215,0.00185215
76,456.151,2.64841,0.40928,0.84363,0.67922,0.52608,0.59622,0.27091,3.00097,0.44612,0.83773,0.00185015,0.00185015,0.00185015
77,461.802,2.56634,0.41335,0.83059,0.67808,0.52514,0.59763,0.27535,3.01977,0.45011,0.83773,0.00184815,0.00184815,0.00184815
78,467.61,2.69677,0.42643,0.84945,0.69934,0.51991,0.60061,0.2966,2.81788,0.43482,0.83189,0.00184615,0.00184615,0.00184615
79,473.389,2.73751,0.43266,0.84227,0.69364,0.52655,0.602,0.29276,2.84723,0.43456,0.83163,0.00184416,0.00184416,0.00184416
80,479.047,2.69204,0.4296,0.84518,0.70427,0.52622,0.60006,0.27314,3.01157,0.45807,0.83371,0.00184216,0.00184216,0.00184216
81,484.796,2.64337,0.41067,0.84382,0.68783,0.53723,0.60796,0.29416,2.80401,0.4315,0.83078,0.00184016,0.00184016,0.00184016
82,490.644,2.84619,0.44555,0.85113,0.66397,0.53819,0.59583,0.28902,2.84438,0.43466,0.83246,0.00183816,0.00183816,0.00183816
83,496.304,2.51521,0.43202,0.84089,0.65559,0.55299,0.60636,0.29583,2.78129,0.4393,0.82739,0.00183616,0.00183616,0.00183616
84,502.124,2.56047,0.40857,0.84291,0.72779,0.54558,0.62886,0.31494,2.7023,0.43005,0.82592,0.00183417,0.00183417,0.00183417
85,508.301,2.64729,0.41495,0.83832,0.72133,0.54201,0.62341,0.31152,2.70634,0.42998,0.82616,0.00183217,0.00183217,0.00183217
86,514.061,2.72072,0.43101,0.84377,0.70197,0.53742,0.61634,0.30612,2.75982,0.42939,0.82845,0.00183017,0.00183017,0.00183017
87,520.165,2.58051,0.40407,0.83192,0.69651,0.54187,0.61702,0.30455,2.77282,0.43234,0.82922,0.00182817,0.00182817,0.00182817
88,525.96,2.6193,0.41929,0.84861,0.69417,0.52773,0.60826,0.29324,2.79906,0.43369,0.83147,0.00182617,0.00182617,0.00182617
89,531.579,2.62865,0.42855,0.84608,0.69491,0.52814,0.60845,0.29914,2.76946,0.42579,0.83084,0.00182418,0.00182418,0.00182418
90,537.503,2.64918,0.41907,0.85121,0.69681,0.54302,0.61874,0.30911,2.73587,0.41582,0.82823,0.00182218,0.00182218,0.00182218
91,543.18,2.70815,0.41409,0.8468,0.6995,0.54791,0.62523,0.31539,2.70404,0.41218,0.82844,0.00182018,0.00182018,0.00182018
92,549.373,2.77773,0.4284,0.85695,0.70701,0.52567,0.61107,0.29584,2.81459,0.42731,0.834,0.00181818,0.00181818,0.00181818
93,555.232,2.73209,0.43819,0.85225,0.72041,0.53515,0.61716,0.30657,2.78018,0.41319,0.83635,0.00181618,0.00181618,0.00181618
94,561.15,2.47288,0.39391,0.84055,0.69768,0.54779,0.62356,0.3016,2.78783,0.41507,0.83448,0.00181419,0.00181419,0.00181419
95,566.797,2.4575,0.40541,0.85323,0.72107,0.54325,0.62399,0.3159,2.70372,0.40313,0.83236,0.00181219,0.00181219,0.00181219
96,573.122,2.63579,0.42544,0.84552,0.65576,0.51716,0.58253,0.25934,3.02884,0.45342,0.83889,0.00181019,0.00181019,0.00181019
97,578.791,2.94009,0.44222,0.84114,0.65352,0.52499,0.58632,0.25322,3.07269,0.45059,0.83981,0.00180819,0.00180819,0.00180819
98,584.758,2.67222,0.41687,0.84367,0.6896,0.52759,0.6005,0.2895,2.87958,0.43945,0.83637,0.00180619,0.00180619,0.00180619
99,590.383,2.55645,0.41757,0.84648,0.694,0.51496,0.59655,0.27246,3.03562,0.44621,0.8406,0.0018042,0.0018042,0.0018042
100,596.16,2.90305,0.45223,0.86247,0.70328,0.52279,0.60662,0.30113,2.74862,0.42767,0.8315,0.0018022,0.0018022,0.0018022
101,601.91,2.63582,0.41587,0.83501,0.69998,0.5291,0.60586,0.30453,2.69884,0.41972,0.82988,0.0018002,0.0018002,0.0018002
102,607.768,2.58945,0.40289,0.83624,0.67716,0.54242,0.58526,0.28937,2.72073,0.43837,0.83021,0.0017982,0.0017982,0.0017982
103,613.475,2.43138,0.40938,0.8362,0.67655,0.54036,0.55598,0.27086,2.70764,0.4737,0.82951,0.0017962,0.0017962,0.0017962
104,619.397,2.66437,0.41713,0.84558,0.67745,0.55409,0.61166,0.31807,2.64642,0.42476,0.82639,0.00179421,0.00179421,0.00179421
105,625.654,2.62521,0.40488,0.83525,0.70737,0.55574,0.62638,0.32325,2.62627,0.41082,0.82456,0.00179221,0.00179221,0.00179221
106,633.692,2.57334,0.39464,0.83206,0.7073,0.55876,0.63058,0.31698,2.69455,0.41064,0.82685,0.00179021,0.00179021,0.00179021
107,639.312,2.6016,0.41326,0.84578,0.72287,0.54431,0.62048,0.30178,2.75605,0.4173,0.82845,0.00178821,0.00178821,0.00178821
108,645.028,2.51864,0.39202,0.82957,0.68976,0.54462,0.62079,0.29668,2.84395,0.4286,0.83154,0.00178621,0.00178621,0.00178621
109,650.767,2.50451,0.39232,0.83736,0.73136,0.54997,0.63107,0.31712,2.71167,0.42471,0.82685,0.00178422,0.00178422,0.00178422
110,656.628,2.53898,0.40738,0.83949,0.74672,0.53364,0.62601,0.32027,2.643,0.41184,0.82688,0.00178222,0.00178222,0.00178222
111,662.438,2.69902,0.4122,0.83244,0.72578,0.53777,0.62318,0.3156,2.66914,0.41287,0.82656,0.00178022,0.00178022,0.00178022
112,668.227,2.48881,0.39893,0.83571,0.69786,0.55121,0.62293,0.32115,2.58841,0.3971,0.82374,0.00177822,0.00177822,0.00177822
113,673.875,2.60753,0.40474,0.83076,0.70138,0.54751,0.62738,0.30751,2.69195,0.40264,0.82428,0.00177622,0.00177622,0.00177622
