epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.26768,3.37507,2.52311,1.61917,0.0121,0.01977,0.00631,0.00192,3.35967,2.06675,1.46184,0.19025,0.00025,0.00025
2,10.4144,3.20309,1.74804,1.51021,0.13146,0.0751,0.04558,0.01296,3.25125,1.24254,1.23998,0.17855,0.000549998,0.000549998
3,16.52,3.13828,1.11065,1.36652,0.23021,0.08814,0.07154,0.01835,3.37377,1.0805,1.18134,0.16685,0.000849987,0.000849987
4,21.6529,3.16616,0.94482,1.28725,0.25323,0.09363,0.08109,0.02101,3.37809,0.97117,1.16339,0.15515,0.00114996,0.00114996
5,27.8627,3.17891,0.86203,1.31492,0.22207,0.10187,0.068,0.01871,3.33547,0.94107,1.17328,0.14345,0.00144991,0.00144991
6,32.7064,3.01971,0.84467,1.22815,0.23761,0.11148,0.07551,0.02072,3.22409,0.91191,1.15757,0.13175,0.00174983,0.00174983
7,37.8643,2.92356,0.78684,1.22626,0.27785,0.102,0.0782,0.02196,3.12988,0.93201,1.1581,0.12005,0.00204972,0.00204972
8,42.9406,3.064,0.86298,1.23581,0.31392,0.10818,0.09185,0.02375,3.15326,0.84445,1.14153,0.10835,0.00234956,0.00234956
9,49.17,2.94166,0.76654,1.19769,0.27005,0.11807,0.09429,0.02758,3.12748,0.84944,1.15269,0.0966493,0.00264935,0.00264935
10,54.3669,2.97493,0.73799,1.21431,0.27308,0.12081,0.09718,0.02938,3.0964,0.82851,1.14958,0.0849491,0.00294908,0.00294908
11,60.9216,3.05167,0.7187,1.21154,0.2969,0.11917,0.10313,0.03173,3.07155,0.79633,1.15334,0.0732487,0.00324875,0.00324875
12,66.0514,3.13002,0.77513,1.2259,0.30739,0.12589,0.10794,0.0338,3.01504,0.75238,1.14812,0.0615483,0.00354835,0.00354835
13,71.1193,3.24358,0.78338,1.20574,0.32994,0.12836,0.11587,0.0364,2.99359,0.73552,1.1432,0.0498479,0.00384787,0.00384787
14,76.3933,3.04548,0.7317,1.21384,0.32454,0.12962,0.11772,0.03568,2.99785,0.73735,1.14353,0.0381473,0.0041473,0.0041473
15,81.6215,3.08913,0.73589,1.21538,0.23253,0.1075,0.07908,0.0226,3.26047,0.85331,1.13178,0.0264466,0.00444664,0.00444664
16,86.4194,3.00787,0.72058,1.19286,0.23751,0.11216,0.08279,0.02262,3.24449,0.82361,1.12275,0.0147459,0.00474588,0.00474588
17,91.257,3.16366,0.76174,1.22108,0.30443,0.12054,0.11287,0.03478,3.07896,0.74829,1.14852,0.00499507,0.00499507,0.00499507
