epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.05352,5.9637,4.615,2.56389,0,0,0,0,5.93419,3.18372,2.09025,0.1962,0.0002,0.0002
2,90.8482,5.44095,2.56696,2.00783,0,0,0,0,5.42958,2.52239,1.75189,0.1905,0.000499998,0.000499998
3,93.6435,4.82302,2.29427,1.66062,0,0,0,0,5.09362,2.25063,1.46959,0.1848,0.000799988,0.000799988
4,97.2801,4.17408,2.02893,1.53549,0,0,0,0,4.6948,1.97461,1.22966,0.1791,0.00109996,0.00109996
5,100.345,4.409,1.79905,1.23138,0,0,0,0,4.42861,2.9441,1.00574,0.1734,0.00139991,0.00139991
6,104.302,4.06644,1.83358,1.04225,0,0,0,0,4.33897,15.2312,0.9209,0.1677,0.00169984,0.00169984
7,188.973,4.17756,1.74933,0.94253,0,0,0,0,4.333,18.3094,0.96669,0.162,0.00199972,0.00199972
8,192.393,4.20061,1.74854,0.92913,0,0,0,0,4.87833,2.60414,2.22059,0.1563,0.00229957,0.00229957
9,258.389,4.27574,1.72097,1.03658,0,0,0,0,5.15166,2.48444,11.8875,0.150599,0.00259936,0.00259936
10,316.571,3.99434,1.67698,1.00275,0,0,0,0,4.41596,16.9269,31.4816,0.144899,0.0028991,0.0028991
11,319.705,3.93102,1.62761,0.96973,0,0,0,0,3.96348,8.99686,27.3886,0.139199,0.00319877,0.00319877
12,322.935,3.95411,1.61518,0.97172,0,0,0,0,5.12314,2.31643,13.3366,0.133498,0.00349837,0.00349837
13,326.716,4.11051,1.52573,0.89842,0,0,0,0,5.15072,2.18803,14.8652,0.127798,0.00379789,0.00379789
14,330.495,3.75301,1.47823,0.9945,0,0,0,0,4.94723,4.52229,29.5999,0.122097,0.00409733,0.00409733
15,333.64,4.13011,1.58835,1.00546,0,0,0,0,3.53897,88.2766,45.1095,0.116397,0.00439668,0.00439668
16,337.084,3.76607,1.45687,0.93697,0,0,0,0,0.00456,4643.4,0.09088,0.110696,0.00469593,0.00469593
