epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.3506,6.88554,10.9232,2.75954,0,0,0,0,6.60342,23.3512,2.26689,0.0492,0.0002,0.0002
2,7.06428,6.94264,10.4201,2.59743,0,0,0,0,7.51839,13.0198,2.41628,0.0479992,0.000499175,0.000499175
3,9.90872,10.0949,5.39252,3.46423,0,0,0,0,7.75469,7.13433,2.33468,0.0467974,0.00079736,0.00079736
4,12.7184,4.14321,3.48042,1.33775,0,0,0,0,8.44901,5.21592,2.37011,0.0455946,0.00109455,0.00109455
5,15.3714,10.0474,4.89577,2.7426,0,0,0,0,10.2729,5.24032,2.64221,0.0443908,0.00139076,0.00139076
6,17.5984,9.32992,4.2161,2.43872,0,0,0,0,9.5506,4.7211,2.27493,0.043186,0.00168598,0.00168598
7,20.2149,9.20508,4.08363,1.94898,0,0,0,0,8.76939,4.4424,1.80353,0.0419802,0.0019802,0.0019802
8,22.5881,7.24972,3.85505,1.7402,0,0,0,0,7.72667,3.98931,1.24004,0.0407734,0.00227343,0.00227343
9,25.2996,7.42944,3.77194,1.506,0,0,0,0,7.54088,3.65819,1.11477,0.0395657,0.00256568,0.00256568
10,27.8136,7.84109,3.47067,1.34132,0.00496,0.0081,0.0025,0.00054,7.62123,3.01506,1.18699,0.0383569,0.00285693,0.00285693
11,30.4345,7.55892,3.34852,1.32026,0.00588,0.00961,0.00297,0.00067,7.58747,48.6141,1.2155,0.0371472,0.0031472,0.0031472
12,33.3416,7.51097,3.36929,1.23366,0,0,0,0,9.62625,1485.18,1.0982,0.0359365,0.00343648,0.00343648
13,35.7268,7.19957,3.04153,1.26509,0.00017,0.00027,8e-05,2e-05,8.0251,4963.05,1.66792,0.0347248,0.00372476,0.00372476
14,37.8602,7.12037,2.96712,1.44589,0,0,0,0,0,7e-05,0,0.0335121,0.00401205,0.00401205
15,39.886,7.56719,2.755,1.21117,0,0,0,0,0,0,0,0.0322984,0.00429836,0.00429836
