epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.41,3.34124,2.25117,1.65292,0.00252,0.00412,0.00127,0.00033,3.28613,2.29406,1.51857,0.1961,0.0001,0.0001
2,8.30782,3.14027,2.17713,1.61161,0.01655,0.02705,0.0088,0.00272,3.26857,1.97307,1.4308,0.19025,0.000249999,0.000249999
3,12.6521,2.98897,1.85743,1.45121,0.0463,0.07565,0.03127,0.00946,3.2669,1.41651,1.3231,0.1844,0.000399994,0.000399994
4,18.2317,2.99177,1.37539,1.46536,0.12557,0.08224,0.04836,0.0135,3.30243,1.77539,1.20878,0.17855,0.000549981,0.000549981
5,22.0163,3.24916,1.08361,1.40929,0.19221,0.08622,0.06298,0.01737,3.36713,1.39485,1.20563,0.1727,0.000699957,0.000699957
6,27.7513,3.03866,0.89118,1.32472,0.24532,0.08759,0.07338,0.0198,3.40324,1.06686,1.1667,0.16685,0.000849918,0.000849918
7,31.6979,3.04592,0.83842,1.31639,0.21705,0.10036,0.08097,0.02207,3.35398,1.01096,1.13776,0.161,0.000999861,0.000999861
8,35.5485,2.99667,0.80572,1.28601,0.19137,0.10338,0.06374,0.0177,3.3905,1.01081,1.1638,0.15515,0.00114978,0.00114978
9,40.7021,2.93906,0.75472,1.24627,0.22207,0.11148,0.07209,0.01934,3.29885,0.93956,1.15421,0.1493,0.00129968,0.00129968
10,45.6057,2.7301,0.71182,1.22955,0.20545,0.10681,0.07334,0.02082,3.44295,0.94949,1.17309,0.14345,0.00144955,0.00144955
11,49.5061,2.69319,0.67422,1.23026,0.26502,0.12136,0.08829,0.02319,3.15133,0.85519,1.13905,0.137599,0.00159938,0.00159938
12,53.8671,2.85051,0.72228,1.2001,0.26861,0.12315,0.09339,0.02396,3.19362,0.84033,1.13396,0.131749,0.00174918,0.00174918
13,58.135,2.96519,0.72878,1.20544,0.28458,0.13317,0.10353,0.02684,3.08385,0.82144,1.12149,0.125899,0.00189895,0.00189895
14,62.3554,2.77184,0.67625,1.21441,0.2856,0.12768,0.10516,0.02686,3.1953,0.82012,1.13373,0.120049,0.00204867,0.00204867
15,66.289,2.86875,0.69343,1.20049,0.2788,0.13331,0.10918,0.02902,3.09641,0.81484,1.12119,0.114198,0.00219834,0.00219834
16,70.5891,2.76957,0.70691,1.18683,0.34687,0.15431,0.13913,0.04204,2.90526,0.77397,1.11967,0.108348,0.00234796,0.00234796
