epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.0514,4.1826,2.19951,1.19055,0.0005,0.00082,0.00025,0.0001,5.0657,2.24117,1.10482,0.1962,0.0002,0.0002
2,8.89937,4.95325,2.27965,1.23667,0.00118,0.00192,0.00059,0.00026,5.06939,2.22443,1.10839,0.190498,0.00049835,0.00049835
3,12.5112,4.48999,2.19302,1.22618,0.07233,0.11312,0.03957,0.00957,7.04002,inf,1.04047,0.184795,0.00079472,0.00079472
4,17.9001,6.40938,17.4947,1.08018,0.08014,0.11573,0.04251,0.01007,6.99801,inf,1.03659,0.179089,0.00108911,0.00108911
5,22.733,6.19718,12.7822,1.17801,0,0,0,0,nan,nan,nan,0.173382,0.00138152,0.00138152
6,27.3242,6.21688,1.59675,1.26321,0,0,0,0,nan,nan,nan,0.167672,0.00167195,0.00167195
7,31.4896,6.37046,1.2237,1.10966,0,0,0,0,nan,nan,nan,0.16196,0.0019604,0.0019604
8,36.0678,5.14144,1.08034,1.1093,0,0,0,0,nan,nan,nan,0.156247,0.00224687,0.00224687
9,40.2449,5.09097,0.95844,1.06685,0,0,0,0,nan,nan,nan,0.150531,0.00253136,0.00253136
10,44.8136,5.29856,0.94317,1.02416,0,0,0,0,nan,nan,nan,0.144814,0.00281387,0.00281387
11,49.243,5.58193,0.98035,1.05278,0,0,0,0,nan,nan,nan,0.139094,0.0030944,0.0030944
12,53.6003,5.11471,0.92407,1.02062,0,0,0,0,nan,nan,nan,0.133373,0.00337295,0.00337295
13,57.9378,4.51334,0.80863,0.99481,0,0,0,0,nan,nan,nan,0.12765,0.00364952,0.00364952
14,62.0695,4.5097,0.85192,1.05803,0,0,0,0,nan,nan,nan,0.121924,0.00392411,0.00392411
15,66.4411,4.90199,0.81786,0.96359,0,0,0,0,nan,nan,nan,0.116197,0.00419672,0.00419672
16,70.3818,5.04347,0.86454,0.97638,0,0,0,0,nan,nan,nan,0.110467,0.00446735,0.00446735
17,74.4175,5.14196,0.81467,0.9365,0,0,0,0,nan,nan,nan,0.104736,0.004736,0.004736
18,78.4579,5.23296,0.82037,0.91483,0,0,0,0,nan,nan,nan,0.0990027,0.00500267,0.00500267
19,82.3054,5.8886,0.94947,0.86807,0,0,0,0,nan,nan,nan,0.0932674,0.00526736,0.00526736
20,86.1029,4.95024,0.77529,0.91991,0,0,0,0,nan,nan,nan,0.0875301,0.00553007,0.00553007
21,89.8406,4.79673,0.80136,0.91562,0,0,0,0,nan,nan,nan,0.0817908,0.0057908,0.0057908
22,93.6451,4.69619,0.75595,0.95576,0,0,0,0,nan,nan,nan,0.0760496,0.00604955,0.00604955
23,97.6025,4.78131,0.70552,0.90852,0,0,0,0,nan,nan,nan,0.0703063,0.00630632,0.00630632
24,102.052,4.50687,0.76889,0.96952,0,0,0,0,nan,nan,nan,0.0645611,0.00656111,0.00656111
25,106.023,4.28914,0.74164,0.94698,0,0,0,0,nan,nan,nan,0.0588139,0.00681392,0.00681392
26,110.232,4.13903,0.68981,0.95045,0,0,0,0,nan,nan,nan,0.0530647,0.00706475,0.00706475
27,114.249,5.24877,0.79958,0.873,0,0,0,0,nan,nan,nan,0.0473136,0.0073136,0.0073136
28,118.383,4.39133,0.79851,0.96365,0,0,0,0,nan,nan,nan,0.0415605,0.00756047,0.00756047
29,122.275,4.70269,0.74729,0.89704,0,0,0,0,nan,nan,nan,0.0358054,0.00780536,0.00780536
30,126.599,4.35093,0.71142,0.94511,0,0,0,0,nan,nan,nan,0.0300483,0.00804827,0.00804827
31,130.403,4.6089,0.71059,0.88725,0,0,0,0,nan,nan,nan,0.0242892,0.0082892,0.0082892
32,134.522,4.93365,0.73557,0.92632,0,0,0,0,nan,nan,nan,0.0185282,0.00852815,0.00852815
33,138.514,4.68367,0.72432,0.8999,0,0,0,0,nan,nan,nan,0.0127651,0.00876512,0.00876512
34,142.802,4.37195,0.74737,1.00918,0,0,0,0,nan,nan,nan,0.008911,0.008911,0.008911
35,147.091,4.2527,0.71267,0.98372,0,0,0,0,nan,nan,nan,0.008878,0.008878,0.008878
