epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.86053,5.9763,2.47631,1.49861,0.2738,0.17243,0.12877,0.03181,7.15763,2.34815,1.21373,0.04902,2e-05,2e-05
2,8.7299,5.58006,1.50322,1.3172,0.19831,0.12177,0.09032,0.0242,7.43023,3.9098,1.23995,0.0475499,4.99438e-05,4.99438e-05
3,12.4438,5.53256,1.3383,1.24779,0.01494,0.01126,0.00562,0.00141,7.74183,5.0601,1.24171,0.0460798,7.982e-05,7.982e-05
4,15.8449,4.94283,1.14693,1.23611,0.05045,0.04393,0.02038,0.00526,7.78386,4.93117,1.25344,0.0446096,0.000109629,0.000109629
5,19.3154,5.15127,1.13436,1.27497,0.12115,0.08759,0.05417,0.01382,7.41193,5.07704,1.24134,0.0431394,0.00013937,0.00013937
6,22.5223,4.88586,1.06194,1.21511,0.15503,0.10049,0.06277,0.01481,7.76192,4.94816,1.26185,0.041669,0.000169044,0.000169044
7,25.7005,4.695,1.01087,1.20766,0.1011,0.07455,0.04083,0.00819,8.61721,4.24991,1.2805,0.0401987,0.00019865,0.00019865
8,29.1974,4.57738,1.01764,1.18364,0.16709,0.11175,0.07192,0.01567,7.89766,2.29198,1.25528,0.0387282,0.000228189,0.000228189
9,32.3071,4.91798,1.01653,1.20551,0.13479,0.09898,0.05568,0.01262,7.9887,2.23434,1.25665,0.0372577,0.00025766,0.00025766
10,35.7694,4.65825,1.00048,1.18951,0.17717,0.13976,0.08908,0.0203,7.50779,3.95891,1.2254,0.0357871,0.000287064,0.000287064
11,39.4091,4.82165,1.01408,1.18473,0.21581,0.17696,0.11345,0.02782,7.12322,2.62552,1.21193,0.0343164,0.0003164,0.0003164
12,42.8859,4.60546,1.00055,1.178,0.18299,0.15719,0.10339,0.02315,7.46954,2.08685,1.20659,0.0328457,0.000345669,0.000345669
13,46.0614,4.45945,0.94838,1.18039,0.31487,0.23751,0.19556,0.05255,6.3223,2.33829,1.16578,0.0313749,0.00037487,0.00037487
14,49.5105,4.37142,0.93774,1.16631,0.26927,0.20044,0.14987,0.0383,6.7219,2.71065,1.17257,0.029904,0.000404004,0.000404004
15,53.1232,4.2323,0.91247,1.18184,0.19245,0.14566,0.09727,0.02362,7.44451,2.74939,1.19995,0.0284331,0.00043307,0.00043307
16,56.616,4.45344,0.96206,1.1861,0.26574,0.19879,0.14494,0.03731,6.72578,1.91102,1.18328,0.0269621,0.000462069,0.000462069
