epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.37109,2.6512,1.4895,1.48679,0.29659,0.21348,0.16626,0.04516,3.11469,1.29326,1.22647,0.0001,0.0001,0.0001
2,11.9447,2.73495,0.9989,1.29372,0.26535,0.18328,0.13458,0.03917,2.91625,1.23233,1.19847,0.000219999,0.000219999,0.000219999
3,16.9077,2.19681,0.68419,1.24883,0.32928,0.20186,0.18539,0.05526,2.91884,1.05752,1.21069,0.000339995,0.000339995,0.000339995
4,21.5827,2.54443,0.73298,1.24279,0.33681,0.24204,0.21055,0.06649,2.75069,2.05948,1.2045,0.000459984,0.000459984,0.000459984
5,26.1647,2.54817,0.71679,1.23833,0.26064,0.19083,0.14038,0.03766,3.14422,1.98123,1.20335,0.000579965,0.000579965,0.000579965
6,30.9401,2.47375,0.88631,1.25019,0.27265,0.25371,0.16751,0.05262,2.73465,1.73351,1.17702,0.000699933,0.000699933,0.000699933
7,35.6079,1.97815,0.62392,1.24951,0.33371,0.22748,0.185,0.05305,2.88003,1.56544,1.18605,0.000819887,0.000819887,0.000819887
8,39.7534,2.54542,0.74761,1.23176,0.15801,0.15618,0.08085,0.02118,3.36609,2.50781,1.23623,0.000939824,0.000939824,0.000939824
9,44.2234,2.62155,0.72091,1.19087,0.35097,0.26716,0.19848,0.05724,2.85439,1.3205,1.19285,0.00105974,0.00105974,0.00105974
10,48.7867,2.83872,0.74402,1.18181,0.09138,0.10901,0.04409,0.01028,3.82574,2.72579,1.29136,0.00117964,0.00117964,0.00117964
11,52.8573,2.20249,0.59666,1.21268,0.36645,0.25192,0.20334,0.05694,2.89753,1.62292,1.21507,0.0012995,0.0012995,0.0012995
12,57.2612,2.72585,0.69094,1.19912,0.33567,0.28542,0.20076,0.06061,2.7087,2.26931,1.18734,0.00141934,0.00141934,0.00141934
13,61.8606,2.06005,0.63142,1.26234,0.36546,0.28062,0.22062,0.06559,2.73252,2.53252,1.18443,0.00153915,0.00153915,0.00153915
14,66.2051,2.49518,0.66702,1.22877,0.09106,0.10516,0.04423,0.01058,3.8449,1.77576,1.28127,0.00165893,0.00165893,0.00165893
15,70.165,2.44159,0.6889,1.21447,0.22185,0.23792,0.1279,0.0378,2.98,1.32987,1.20845,0.00177867,0.00177867,0.00177867
16,74.4456,2.68713,0.72148,1.17666,0.35474,0.26757,0.22168,0.06354,2.87865,0.98074,1.18543,0.00189837,0.00189837,0.00189837
17,78.6932,2.36926,0.67954,1.24081,0.41288,0.25522,0.2529,0.07609,2.76918,0.80709,1.17413,0.00199805,0.00199805,0.00199805
18,83.6082,2.24281,0.62855,1.22716,0.23427,0.24916,0.14665,0.04325,2.84917,1.56127,1.17843,0.00199779,0.00199779,0.00199779
19,87.9539,2.41281,0.65763,1.22537,0.29242,0.27801,0.17942,0.05887,2.62564,1.52134,1.16471,0.00199753,0.00199753,0.00199753
20,92.1963,2.54319,0.66609,1.16753,0.39631,0.28954,0.23126,0.07161,2.62594,0.94515,1.15524,0.00199725,0.00199725,0.00199725
21,96.5881,2.79505,0.75928,1.14172,0.48179,0.33114,0.29344,0.0984,2.4589,1.7709,1.14856,0.00199695,0.00199695,0.00199695
22,100.883,2.56385,0.68192,1.14353,0.42435,0.26442,0.23288,0.07693,2.62606,1.27757,1.1574,0.00199664,0.00199664,0.00199664
23,104.813,2.2379,0.59992,1.16779,0.25573,0.18259,0.12058,0.03415,3.07561,2.09008,1.18521,0.00199631,0.00199631,0.00199631
24,109.253,2.14548,0.57944,1.23093,0.46726,0.31741,0.29247,0.09637,2.49986,0.92621,1.14184,0.00199596,0.00199596,0.00199596
25,113.076,2.38523,0.60617,1.16075,0.4484,0.30354,0.27361,0.08862,2.5709,1.06383,1.143,0.00199561,0.00199561,0.00199561
26,117.44,2.23875,0.60579,1.18867,0.47019,0.35283,0.30921,0.10627,2.37895,0.86474,1.13311,0.00199523,0.00199523,0.00199523
27,121.511,2.25668,0.61161,1.19923,0.44346,0.32828,0.28931,0.09292,2.52041,0.74724,1.14101,0.00199484,0.00199484,0.00199484
28,125.727,2.85654,0.76711,1.09268,0.48992,0.31494,0.33609,0.11534,2.48876,0.66544,1.14962,0.00199444,0.00199444,0.00199444
29,129.721,2.37309,0.67037,1.18412,0.51749,0.33498,0.36393,0.13229,2.36518,0.64445,1.14142,0.00199402,0.00199402,0.00199402
30,134.114,2.33091,0.64389,1.20528,0.41451,0.26602,0.26267,0.08052,2.68902,0.73414,1.14726,0.00199359,0.00199359,0.00199359
31,138.2,2.73333,0.7133,1.1464,0.44928,0.27746,0.28936,0.09439,2.61776,0.83523,1.14839,0.00199314,0.00199314,0.00199314
32,142.448,2.47653,0.63772,1.1762,0.29728,0.22433,0.17033,0.04816,2.91255,2.40565,1.18732,0.00199267,0.00199267,0.00199267
33,146.649,2.27616,0.62371,1.1735,0.36707,0.25769,0.20849,0.06357,2.70215,4.13988,1.17426,0.00199219,0.00199219,0.00199219
34,150.896,2.39368,0.63602,1.17215,0.50346,0.3218,0.34564,0.1253,2.42405,0.60953,1.1472,0.0019917,0.0019917,0.0019917
35,155.15,2.6742,0.67443,1.17109,0.50009,0.32166,0.34368,0.11827,2.46204,0.61724,1.14453,0.00199119,0.00199119,0.00199119
36,159.556,2.14816,0.56362,1.18768,0.55717,0.32743,0.36486,0.13228,2.36128,0.6116,1.15027,0.00199066,0.00199066,0.00199066
37,163.585,2.21607,0.64866,1.19597,0.54156,0.32921,0.35922,0.12966,2.3719,0.63479,1.14912,0.00199012,0.00199012,0.00199012
38,168.132,2.23056,0.63467,1.19531,0.52207,0.3358,0.35789,0.12305,2.44734,0.78895,1.15132,0.00198957,0.00198957,0.00198957
39,172.175,2.43302,0.60662,1.13643,0.49699,0.34143,0.34631,0.11728,2.44834,0.74578,1.14581,0.001989,0.001989,0.001989
40,176.231,2.20938,0.59831,1.183,0.50332,0.32002,0.34274,0.12038,2.42184,0.63475,1.14168,0.00198841,0.00198841,0.00198841
41,180.835,2.00782,0.56216,1.22727,0.52975,0.31933,0.35359,0.13285,2.3506,0.62646,1.14375,0.00198781,0.00198781,0.00198781
42,185.129,2.22251,0.61945,1.1916,0.53272,0.3413,0.36368,0.13033,2.34688,0.60589,1.14418,0.0019872,0.0019872,0.0019872
43,189.511,2.38952,0.62029,1.16062,0.53939,0.35401,0.37096,0.12879,2.37111,0.63185,1.14252,0.00198656,0.00198656,0.00198656
44,193.672,2.09755,0.54654,1.17295,0.52274,0.34281,0.36209,0.12835,2.37695,0.60198,1.13337,0.00198592,0.00198592,0.00198592
45,197.68,2.19386,0.57365,1.15828,0.52315,0.35425,0.37655,0.13832,2.34365,0.6007,1.13609,0.00198526,0.00198526,0.00198526
46,202.264,2.39289,0.60282,1.14829,0.55863,0.36326,0.39581,0.1485,2.30379,0.60591,1.13609,0.00198458,0.00198458,0.00198458
47,206.512,2.58863,0.67057,1.17215,0.56598,0.36052,0.39559,0.14675,2.32437,0.59102,1.14028,0.00198389,0.00198389,0.00198389
48,210.967,2.16846,0.58433,1.21319,0.56019,0.35463,0.39032,0.13965,2.37921,0.60689,1.13756,0.00198319,0.00198319,0.00198319
49,214.926,2.31457,0.6006,1.17206,0.51857,0.33251,0.35977,0.12092,2.49878,0.61054,1.14333,0.00198246,0.00198246,0.00198246
50,219.128,2.21162,0.57564,1.14322,0.56864,0.36024,0.40306,0.1469,2.32109,0.58848,1.13592,0.00198173,0.00198173,0.00198173
51,223.316,2.18437,0.5856,1.16311,0.58765,0.36889,0.41501,0.16336,2.21119,0.57371,1.12994,0.00198098,0.00198098,0.00198098
52,227.739,2.13371,0.56177,1.16141,0.58573,0.38262,0.4264,0.16203,2.21554,0.5608,1.12782,0.00198021,0.00198021,0.00198021
53,232.436,2.27235,0.6456,1.14404,0.56099,0.35544,0.3993,0.14241,2.31592,0.57583,1.13211,0.00197943,0.00197943,0.00197943
54,236.79,2.14313,0.62027,1.1875,0.55428,0.36483,0.40673,0.1547,2.25964,0.58019,1.13413,0.00197863,0.00197863,0.00197863
55,240.82,2.36319,0.63205,1.16481,0.56712,0.37672,0.42128,0.16286,2.22025,0.56152,1.12821,0.00197782,0.00197782,0.00197782
56,245.066,2.34924,0.58925,1.15572,0.58611,0.37727,0.42198,0.16399,2.20605,0.55555,1.12695,0.001977,0.001977,0.001977
57,249.293,2.1699,0.52657,1.15231,0.5888,0.38193,0.42807,0.16994,2.17689,0.55921,1.12624,0.00197616,0.00197616,0.00197616
58,253.812,2.01609,0.54773,1.18582,0.58561,0.3553,0.40078,0.15548,2.26437,0.62314,1.14029,0.0019753,0.0019753,0.0019753
59,258.083,2.27876,0.63545,1.2099,0.57079,0.35187,0.39251,0.14245,2.32743,0.58979,1.1343,0.00197443,0.00197443,0.00197443
60,262.233,2.16732,0.57287,1.20063,0.54935,0.36134,0.39784,0.14732,2.30043,0.5864,1.13266,0.00197355,0.00197355,0.00197355
