epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.21124,4.68609,2.23661,0.85915,0.00034,0.00055,0.00017,8e-05,5.07838,2.24005,0.73701,4e-05,4e-05,4e-05
2,10.758,5.07469,2.24701,0.82195,0.00034,0.00055,0.00017,8e-05,5.10653,2.22517,0.74103,9.9667e-05,9.9667e-05,9.9667e-05
3,15.2592,4.24726,2.24858,0.82354,0.12991,0.19701,0.08678,0.02953,4.58691,1.50919,0.59934,0.000158934,0.000158934,0.000158934
4,20.7293,4.23493,1.21054,0.6549,0.30127,0.22488,0.18937,0.06157,4.6535,1.13463,0.59582,0.000217802,0.000217802,0.000217802
5,28.0864,4.03372,0.85995,0.62884,0.25134,0.26936,0.16163,0.05513,4.38211,1.60464,0.58663,0.00027627,0.00027627,0.00027627
6,34.3994,3.64515,0.70981,0.62708,0.33087,0.31315,0.20275,0.07054,4.27774,3.80834,0.58702,0.000334339,0.000334339,0.000334339
7,39.941,4.69224,0.69283,0.60969,0.35473,0.2835,0.21943,0.06525,4.58085,2.10086,0.57882,0.000392008,0.000392008,0.000392008
8,44.8869,3.36108,0.63751,0.62349,0.3243,0.33347,0.20583,0.07102,4.10754,7.55227,0.56943,0.000449277,0.000449277,0.000449277
9,51.4264,3.47606,0.62928,0.61826,0.30585,0.33058,0.1955,0.06317,4.24931,5.95341,0.57224,0.000506147,0.000506147,0.000506147
10,56.7611,3.33109,0.5831,0.5936,0.43532,0.30231,0.26939,0.09036,4.14552,2.19838,0.57297,0.000562617,0.000562617,0.000562617
11,63.4033,3.51659,0.58796,0.61169,0.02773,0.0453,0.0145,0.00601,4.53873,nan,0.60249,0.000618688,0.000618688,0.000618688
12,68.8284,3.90707,0.63792,0.58519,0.01571,0.02567,0.00806,0.00293,5.6554,inf,0.64462,0.000674359,0.000674359,0.000674359
13,75.2005,3.528,0.59177,0.6057,0.00605,0.00988,0.00306,0.0012,7.49839,inf,1.25827,0.00072963,0.00072963,0.00072963
14,80.1125,3.00304,0.55883,0.59949,0.14396,0.16021,0.07583,0.02519,nan,nan,nan,0.000784502,0.000784502,0.000784502
15,85.3315,4.02881,0.60771,0.59527,0.00874,0.01428,0.00443,0.00148,6.96815,inf,1.18759,0.000838974,0.000838974,0.000838974
16,90.1474,4.06791,0.64559,0.61159,0.04476,0.05835,0.02143,0.00811,4.89105,inf,0.71926,0.000893047,0.000893047,0.000893047
17,95.2995,3.75446,0.56735,0.59606,0.0674,0.10708,0.03709,0.01553,4.50852,32.0992,0.63322,0.00094672,0.00094672,0.00094672
18,100.476,4.15131,0.58452,0.57895,0.08331,0.13427,0.04704,0.0197,4.4536,16.9168,0.61691,0.000999993,0.000999993,0.000999993
19,105.033,4.4239,0.66518,0.56575,0.1118,0.16076,0.06386,0.02251,4.74133,11.1882,0.61694,0.00105287,0.00105287,0.00105287
20,110.006,4.24834,0.6281,0.58901,0.21009,0.25988,0.12235,0.04021,4.58995,7.65282,0.59588,0.00110534,0.00110534,0.00110534
21,114.803,3.65788,0.56956,0.59162,0.23472,0.32468,0.1509,0.0554,4.05962,7.30008,0.57932,0.00115742,0.00115742,0.00115742
22,119.549,3.62981,0.57691,0.59258,0.26934,0.30588,0.16258,0.05861,4.17214,2.82,0.56938,0.00120909,0.00120909,0.00120909
23,124.093,4.0278,0.59229,0.57126,0.31076,0.338,0.19577,0.0733,3.9027,1.91648,0.56648,0.00126037,0.00126037,0.00126037
24,128.975,3.40187,0.54348,0.59324,0.34675,0.35173,0.21967,0.0835,3.80295,2.40242,0.5668,0.00131124,0.00131124,0.00131124
25,134.064,3.32049,0.54885,0.59495,0.06415,0.10393,0.03524,0.01637,3.87151,12.1005,0.56855,0.00136172,0.00136172,0.00136172
26,138.832,3.28156,0.56002,0.61176,0.0495,0.08086,0.0268,0.00928,5.38571,inf,0.61498,0.00141179,0.00141179,0.00141179
27,143.735,4.37968,0.63397,0.58201,0.0221,0.03611,0.01145,0.00405,5.99034,inf,0.65387,0.00146147,0.00146147,0.00146147
28,148.931,3.67561,0.65278,0.60094,0.20823,0.19152,0.11547,0.03689,5.47896,8.68916,0.61604,0.00151075,0.00151075,0.00151075
29,153.477,3.92109,0.59752,0.57344,0.16819,0.20923,0.10701,0.03561,5.28824,4.86784,0.60818,0.00155963,0.00155963,0.00155963
30,158.586,3.66675,0.59843,0.59783,0.01849,0.0302,0.00961,0.00296,7.6765,inf,0.81996,0.00160811,0.00160811,0.00160811
31,163.262,4.14654,0.63219,0.59414,0.00958,0.01565,0.00487,0.00113,8.19009,66.6021,0.82045,0.00165618,0.00165618,0.00165618
32,167.765,4.64602,0.67334,0.58401,0.11615,0.1399,0.0641,0.01792,5.85874,1.84233,0.65303,0.00170386,0.00170386,0.00170386
33,172.427,3.89885,0.62254,0.59877,0.21494,0.1874,0.11657,0.03567,5.25764,1.41154,0.62736,0.00175114,0.00175114,0.00175114
34,177.56,3.65269,0.64521,0.63051,0.17752,0.17024,0.10035,0.03271,5.02421,1.41223,0.61242,0.00178022,0.00178022,0.00178022
