epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.60936,3.04004,3.22137,0.86681,0.06849,0.067,0.03721,0.01395,2.98108,3.6425,0.72405,0.04902,2e-05,2e-05
2,7.49802,3.21822,3.23881,0.89544,0.06775,0.06356,0.03659,0.01369,3.0051,3.6498,0.7296,0.0475499,4.9925e-05,4.9925e-05
3,10.0471,3.18185,3.17675,0.88343,0.06725,0.06343,0.03632,0.01337,3.02874,3.61366,0.73449,0.0460798,7.976e-05,7.976e-05
4,12.8297,3.24322,3.10603,0.90382,0.06818,0.07235,0.0374,0.01392,3.02387,3.39146,0.73054,0.0446095,0.000109505,0.000109505
5,15.6664,3.28567,3.04051,0.86542,0.0752,0.09843,0.04449,0.01672,2.96861,2.82479,0.71912,0.0431392,0.00013916,0.00013916
6,18.8178,3.08916,2.58686,0.80462,0.0838,0.1274,0.0602,0.02113,2.92553,2.26738,0.69809,0.0416687,0.000168725,0.000168725
7,22.1281,2.91764,2.18124,0.79769,0.22753,0.12932,0.0925,0.03142,2.86963,2.13165,0.67067,0.0401982,0.0001982,0.0001982
8,25.5179,2.90416,1.81715,0.76947,0.28196,0.17526,0.14054,0.04442,2.82929,2.23302,0.64498,0.0387276,0.000227585,0.000227585
9,28.4163,3.04167,1.759,0.75247,0.33617,0.20579,0.17539,0.05484,2.7951,2.06187,0.62082,0.0372569,0.00025688,0.00025688
10,31.2689,2.86899,1.66692,0.69206,0.3443,0.21527,0.18279,0.05719,2.80756,1.69361,0.61028,0.0357861,0.000286085,0.000286085
11,34.4512,2.78041,1.50362,0.73583,0.3418,0.22762,0.19244,0.05908,2.84554,1.83854,0.60716,0.0343152,0.0003152,0.0003152
12,37.5419,2.69499,1.33669,0.67191,0.34742,0.22254,0.19232,0.05872,2.85734,1.49732,0.60494,0.0328442,0.000344225,0.000344225
13,40.4796,2.73569,1.32336,0.68021,0.35348,0.22817,0.2,0.06338,2.82228,1.42368,0.60351,0.0313732,0.00037316,0.00037316
14,43.6646,2.60358,1.26394,0.65956,0.35299,0.23929,0.20631,0.06581,2.79355,1.43478,0.60091,0.029902,0.000402005,0.000402005
15,46.6936,2.52655,1.18664,0.6437,0.34679,0.24094,0.20495,0.06427,2.7235,1.35463,0.59865,0.0284308,0.00043076,0.00043076
16,49.6954,2.48138,1.13874,0.64098,0.35025,0.23888,0.20544,0.06544,2.73962,1.4477,0.60072,0.0269594,0.000459425,0.000459425
17,52.6059,2.5032,1.13837,0.65332,0.36791,0.25151,0.21899,0.06839,2.66912,1.35033,0.59779,0.025488,0.000488,0.000488
18,55.622,2.48241,1.12006,0.64854,0.3829,0.25172,0.22195,0.07061,2.65452,1.28051,0.59806,0.0240165,0.000516485,0.000516485
19,58.6934,2.4927,1.13579,0.63726,0.38923,0.26153,0.23731,0.07631,2.65651,1.30425,0.5979,0.0225449,0.00054488,0.00054488
