epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.14393,4.19081,2.16956,0.81224,0.00025,0.00041,0.00013,7e-05,5.07716,2.23965,0.73698,0.04902,2e-05,2e-05
2,9.20876,4.48863,2.1911,0.84884,0.00034,0.00055,0.00017,8e-05,5.12241,2.22533,0.74193,0.04755,4.99877e-05,4.99877e-05
3,13.0649,4.20142,2.16961,0.81477,0.0005,0.00082,0.00026,0.0001,5.13049,2.20979,0.74467,0.0460799,7.99211e-05,7.99211e-05
4,16.9557,4.63054,2.20806,0.77087,0.00143,0.00233,0.00073,0.00031,5.05605,2.12927,0.735,0.0446098,0.000109756,0.000109756
5,21.2109,4.64563,2.09515,0.79354,0.00403,0.00659,0.00207,0.00081,4.92026,2.01446,0.72093,0.0431394,0.000139449,0.000139449
6,27.636,4.54028,1.9102,0.79854,0.02756,0.04503,0.01535,0.00568,4.80566,1.74785,0.69625,0.041669,0.000168955,0.000168955
7,31.753,4.64871,1.83779,0.72864,0.08176,0.13358,0.05696,0.02059,4.76527,1.37532,0.66913,0.0401982,0.00019823,0.00019823
8,36.2175,4.049,1.29964,0.74764,0.1952,0.15898,0.10763,0.03747,4.60289,1.04021,0.63738,0.0387272,0.000227233,0.000227233
9,40.6808,4.13977,1.0526,0.70973,0.27386,0.20126,0.15608,0.05219,4.47138,0.9876,0.61581,0.0372559,0.00025592,0.00025592
10,46.3411,3.78342,0.99762,0.67969,0.35177,0.22556,0.19697,0.06605,4.43934,0.87334,0.60261,0.0357842,0.000284248,0.000284248
11,50.9028,3.58902,0.77182,0.67436,0.4117,0.23188,0.22088,0.07239,4.46955,0.84554,0.59586,0.0343122,0.000312177,0.000312177
12,55.843,3.6526,0.77348,0.63946,0.40766,0.22364,0.21803,0.06994,4.57413,0.85005,0.59133,0.0328397,0.000339664,0.000339664
13,60.0521,3.41323,0.70535,0.65912,0.39483,0.25563,0.23929,0.08051,4.45181,0.79932,0.58696,0.0313667,0.000366671,0.000366671
