epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.64059,12.0281,3.34264,2.67029,0.0349,0.04887,0.0201,0.00834,14.3538,3.93776,2.71807,0.04755,5e-05,5e-05
2,16.8368,11.2478,3.0841,2.44014,0.11539,0.16159,0.10389,0.04085,12.4572,3.11944,2.36398,0.04461,0.000109999,0.000109999
3,23.8337,10.3743,2.57553,2.21785,0.23273,0.30368,0.23874,0.09349,11.0384,2.29457,2.11792,0.04167,0.000169995,0.000169995
4,30.6576,9.83831,2.43513,2.14861,0.41274,0.33594,0.32121,0.12685,10.4281,2.05689,1.97794,0.03873,0.000229986,0.000229986
5,37.4486,10.84,2.22863,2.10642,0.42589,0.39494,0.36245,0.14131,10.2688,2.1052,1.9069,0.03579,0.000289968,0.000289968
6,43.9547,9.06701,1.87414,2.0288,0.4262,0.41722,0.36781,0.14287,10.312,2.32199,1.89321,0.0328499,0.00034994,0.00034994
7,50.8166,8.8217,1.80962,1.97786,0.42962,0.42902,0.36895,0.14384,10.1762,1.98167,1.88473,0.0299099,0.000409899,0.000409899
8,57.3434,9.53956,1.87149,2.01855,0.46372,0.42545,0.39102,0.15418,9.95054,1.65643,1.87332,0.0269698,0.000469842,0.000469842
9,64.323,9.23415,1.6256,1.99202,0.48956,0.44797,0.42246,0.16944,9.78307,1.64597,1.862,0.0240298,0.000529768,0.000529768
10,71.0403,8.82284,1.46632,1.9493,0.50762,0.45044,0.43757,0.17683,9.69046,1.51297,1.85493,0.0210897,0.000589673,0.000589673
11,76.8628,9.56306,1.5051,1.93955,0.51602,0.46211,0.44808,0.18226,9.64443,1.50246,1.85101,0.0181496,0.000649555,0.000649555
12,82.8972,8.47542,1.42351,1.92839,0.52208,0.46568,0.45472,0.18733,9.48615,1.46849,1.84389,0.0152094,0.000709412,0.000709412
13,105.168,8.86161,1.48774,1.93129,0.53324,0.47611,0.46505,0.19083,9.46063,1.44448,1.83656,0.0122692,0.000769241,0.000769241
14,111.958,9.45369,1.50477,1.93375,0.53757,0.47224,0.46347,0.18585,9.63731,1.43469,1.8389,0.00932904,0.00082904,0.00082904
15,118.093,11.0428,1.50299,1.92445,0.55141,0.4849,0.47989,0.1984,9.30509,1.39137,1.82732,0.00638881,0.000888806,0.000888806
16,124.885,9.76686,1.41887,1.92758,0.56158,0.48922,0.49015,0.20685,9.17889,1.34391,1.82165,0.00344854,0.000948537,0.000948537
17,130.825,9.83023,1.47471,1.89334,0.56061,0.48257,0.48849,0.20588,9.3267,1.35042,1.82464,0.000998248,0.000998248,0.000998248
18,136.975,8.93305,1.28774,1.86682,0.57025,0.48435,0.49642,0.21108,9.23998,1.29738,1.82048,0.000998023,0.000998023,0.000998023
19,143.364,8.30941,1.30695,1.89524,0.57554,0.49963,0.51013,0.21507,8.95969,1.27446,1.81471,0.000997783,0.000997783,0.000997783
20,149.451,9.96379,1.48482,1.82736,0.58458,0.50329,0.52152,0.22223,8.86753,1.28072,1.81288,0.00099753,0.00099753,0.00099753
21,155.06,9.36481,1.29544,1.845,0.595,0.49535,0.52015,0.22441,9.02429,1.25324,1.81242,0.000997264,0.000997264,0.000997264
22,161.656,8.66985,1.332,1.84691,0.60123,0.51167,0.5324,0.23188,8.84147,1.24233,1.8048,0.000996983,0.000996983,0.000996983
23,167.556,10.0832,1.37742,1.84925,0.6033,0.51442,0.5356,0.22778,8.87539,1.2372,1.80721,0.00099669,0.00099669,0.00099669
24,173.887,7.73389,1.22737,1.90075,0.61543,0.50686,0.53933,0.2359,8.7044,1.2953,1.80041,0.000996382,0.000996382,0.000996382
25,180.103,7.62208,1.1917,1.82983,0.61784,0.51002,0.54057,0.23936,8.7978,1.22786,1.80142,0.000996061,0.000996061,0.000996061
26,186.612,9.32165,1.34185,1.88854,0.61648,0.52183,0.54934,0.24504,8.69794,1.2106,1.797,0.000995727,0.000995727,0.000995727
27,193.041,8.68896,1.26219,1.85882,0.60839,0.51977,0.5464,0.23871,8.69735,1.19734,1.79699,0.000995379,0.000995379,0.000995379
28,199.276,9.74422,1.45459,1.82077,0.62042,0.51947,0.55264,0.23966,8.71112,1.20014,1.79642,0.000995017,0.000995017,0.000995017
29,205.664,9.51036,1.35708,1.84675,0.64832,0.52403,0.568,0.25364,8.54027,1.19151,1.78854,0.000994642,0.000994642,0.000994642
30,212.11,8.53767,1.22089,1.84139,0.64766,0.52842,0.5755,0.25821,8.50226,1.1554,1.78721,0.000994253,0.000994253,0.000994253
31,219.052,8.71127,1.19903,1.82365,0.64897,0.53046,0.57675,0.25483,8.52858,1.14543,1.79209,0.00099385,0.00099385,0.00099385
32,225.387,8.29749,1.29307,1.81957,0.64056,0.52457,0.56764,0.24513,8.64772,1.14565,1.79223,0.000993434,0.000993434,0.000993434
33,231.264,8.37593,1.24618,1.86418,0.65396,0.53871,0.58131,0.26269,8.40194,1.13252,1.78334,0.000993005,0.000993005,0.000993005
34,237.558,7.86781,1.17694,1.84078,0.65345,0.53185,0.57823,0.26396,8.34424,1.11687,1.78427,0.000992562,0.000992562,0.000992562
35,243.358,8.56511,1.1858,1.84578,0.64757,0.53473,0.57908,0.25569,8.50045,1.14932,1.78994,0.000992106,0.000992106,0.000992106
36,249.837,8.52309,1.16975,1.82488,0.62649,0.53487,0.56849,0.24682,8.50509,1.12184,1.7898,0.000991636,0.000991636,0.000991636
37,256.898,8.12178,1.18111,1.8391,0.64896,0.5416,0.58315,0.26378,8.26293,1.09651,1.78148,0.000991152,0.000991152,0.000991152
38,262.776,8.70732,1.1518,1.85073,0.65277,0.53968,0.58124,0.26813,8.28217,1.09907,1.77967,0.000990656,0.000990656,0.000990656
39,269.23,6.91511,1.09348,1.83935,0.63256,0.54119,0.57514,0.25571,8.32098,1.1145,1.78337,0.000990145,0.000990145,0.000990145
40,291.838,10.1541,1.30799,1.82628,0.65123,0.53569,0.57996,0.25748,8.24994,1.09816,1.78217,0.000989622,0.000989622,0.000989622
41,298.131,7.56261,1.11896,1.80449,0.65723,0.54174,0.58566,0.26839,8.29698,1.0969,1.77988,0.000989085,0.000989085,0.000989085
42,305.12,7.49198,1.06861,1.85431,0.65452,0.54105,0.58455,0.26905,8.25486,1.09028,1.77786,0.000988534,0.000988534,0.000988534
