epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.48489,3.79452,1.84108,1.33749,0.0921,0.15047,0.06464,0.02134,5.16824,2.8316,1.3051,0.04775,0.00025,0.00025
2,10.6513,3.74495,1.19205,1.248,0.29998,0.28515,0.18901,0.06024,4.75537,4.01255,1.2889,0.0450499,0.000549878,0.000549878
3,15.5472,3.38616,1.02408,1.26497,0.12397,0.16104,0.0665,0.02258,4.95878,8.25051,1.31054,0.0423492,0.000849245,0.000849245
4,19.7706,3.80771,1.08955,1.27362,0.27133,0.28226,0.17275,0.05759,4.51609,3.08932,1.27259,0.0396477,0.0011477,0.0011477
5,24.0203,3.91753,1.13194,1.24056,0.08072,0.11563,0.0421,0.01479,5.1478,62.8172,1.67046,0.0369449,0.00144485,0.00144485
6,28.225,3.72314,1.16495,1.24053,0,0,0,0,7.17815,36232,2.19233,0.0342403,0.0017403,0.0017403
7,32.4243,3.29038,0.96153,1.25096,0.00181,0.00124,0.00091,0.0002,7.21064,778.486,2.49879,0.0315337,0.00203366,0.00203366
8,36.8138,3.61756,1.0816,1.25028,0.00106,0.00041,0.00029,7e-05,8.36532,5611.5,26.7816,0.0288245,0.00232453,0.00232453
9,40.8439,3.67792,1.12155,1.26365,0,0,0,0,8.71818,48092.4,118.88,0.0261125,0.00261254,0.00261254
10,45.046,3.68295,1.0601,1.20748,0,0,0,0,9.44309,165794,410.903,0.0233973,0.00289729,0.00289729
11,49.1475,3.44824,1.06487,1.25005,0,0,0,0,4.24691,1897.78,129.856,0.0206784,0.00317842,0.00317842
12,52.8963,3.7696,1.07466,1.21438,0,0,0,0,1.7095,5201.2,13.5045,0.0179556,0.00345556,0.00345556
13,57.126,3.40525,1.01152,1.25121,0,0,0,0,8.24943,273.622,45.793,0.0152283,0.00372834,0.00372834
14,61.5792,3.47577,1.06197,1.24043,0,0,0,0,9.66025,9607,12.2029,0.0124964,0.00399641,0.00399641
15,65.518,3.44737,1.00176,1.24757,0,0,0,0,9.51553,23437.5,33.5045,0.00975942,0.00425942,0.00425942
16,69.9612,3.56444,1.03423,1.22361,0,0,0,0,9.91488,35971.9,186.682,0.00701703,0.00451703,0.00451703
17,73.6638,3.69329,1.04199,1.26079,0,0,0,0,3.36539,1042.04,39.3859,0.00472169,0.00472169,0.00472169
18,77.7527,3.6817,0.96226,1.24055,0,0,0,0,8.70283,313.353,46.5207,0.00468667,0.00468667,0.00468667
19,82.0988,3.58665,1.02624,1.26021,0.00027,0.00041,0.00013,2e-05,9.07281,476.02,24.4324,0.00464974,0.00464974,0.00464974
20,86.6653,3.6231,1.01747,1.23322,0.00075,0.0011,0.00034,0.0001,8.40441,325.093,4.18495,0.00461093,0.00461093,0.00461093
21,90.4808,3.96848,1.20781,1.23628,0.02597,0.04242,0.01364,0.00625,5.6182,138.314,1.8329,0.00457029,0.00457029,0.00457029
22,94.8433,3.79485,1.04314,1.15697,0.38862,0.25096,0.22259,0.08618,3.88796,4.2288,1.22937,0.00452785,0.00452785,0.00452785
23,99.0389,3.26551,0.93492,1.19562,0.38971,0.35104,0.27949,0.08875,4.35512,5.20228,1.20119,0.00448365,0.00448365,0.00448365
24,103.459,3.36122,0.9177,1.22181,0.44736,0.38001,0.32414,0.11067,3.99943,2.79461,1.18364,0.00443775,0.00443775,0.00443775
25,107.73,3.22182,0.92837,1.21169,0.46147,0.39104,0.33746,0.1235,3.83625,2.31912,1.18084,0.00439018,0.00439018,0.00439018
26,112.324,3.40171,0.96236,1.21708,0.46265,0.37884,0.32354,0.10801,3.98396,2.30509,1.18228,0.00434099,0.00434099,0.00434099
27,116.405,3.55947,0.97539,1.22655,0.50255,0.41063,0.36551,0.13211,3.73091,1.98185,1.17038,0.00429023,0.00429023,0.00429023
28,120.692,3.50441,1.02016,1.17778,0.2844,0.24671,0.1768,0.05568,4.72087,1.54852,1.21545,0.00423795,0.00423795,0.00423795
29,124.82,3.6765,1.07246,1.17496,0.44314,0.34267,0.32052,0.10531,4.17216,1.41323,1.18149,0.0041842,0.0041842,0.0041842
30,129.155,3.57354,1.03133,1.22188,0.54993,0.41708,0.4287,0.15512,3.79525,1.21717,1.16241,0.00412904,0.00412904,0.00412904
31,133.791,3.57683,0.99311,1.20143,0.47301,0.36573,0.35193,0.11507,4.14787,1.09901,1.17725,0.00407252,0.00407252,0.00407252
32,138.651,3.37452,0.93452,1.17532,0.59499,0.42374,0.46418,0.176,3.67587,1.04929,1.15627,0.00401469,0.00401469,0.00401469
33,143.648,3.13655,0.89754,1.19374,0.55684,0.41818,0.44069,0.1585,3.81054,1.07137,1.1583,0.00395561,0.00395561,0.00395561
34,148.458,3.27683,0.88265,1.20495,0.49142,0.38234,0.37157,0.12104,4.12177,1.08623,1.1677,0.00389534,0.00389534,0.00389534
35,152.394,3.0283,0.86938,1.21835,0.574,0.42298,0.45533,0.16668,3.75544,1.0201,1.15337,0.00383395,0.00383395,0.00383395
36,156.82,3.06659,0.83856,1.1887,0.6025,0.4422,0.48908,0.18021,3.8356,1.05631,1.16909,0.00377148,0.00377148,0.00377148
37,161.743,3.3137,1.00858,1.2269,0.5809,0.43451,0.47242,0.17031,3.86407,1.01989,1.16683,0.003708,0.003708,0.003708
38,166.129,3.31017,0.91879,1.20034,0.60314,0.43712,0.4851,0.18892,3.65963,0.96417,1.16567,0.00364358,0.00364358,0.00364358
39,170.23,3.03554,0.8397,1.18604,0.61975,0.45714,0.50337,0.19836,3.56539,0.99105,1.16081,0.00357828,0.00357828,0.00357828
40,174.742,3.11872,0.88429,1.19213,0.56582,0.43438,0.46906,0.17953,3.5864,1.06499,1.16222,0.00351216,0.00351216,0.00351216
41,178.983,3.01874,0.85514,1.22832,0.58679,0.42971,0.47658,0.18448,3.57179,1.03549,1.16015,0.00344529,0.00344529,0.00344529
42,183.236,3.22084,0.90482,1.2273,0.54003,0.40225,0.42174,0.14516,4.01364,1.06192,1.17253,0.00337773,0.00337773,0.00337773
43,187.853,3.26228,0.9064,1.17585,0.56157,0.38158,0.42221,0.14875,3.99344,1.14725,1.17255,0.00330955,0.00330955,0.00330955
44,191.997,2.82801,0.79931,1.19568,0.60239,0.42118,0.47344,0.17822,3.68537,1.05174,1.15682,0.00324082,0.00324082,0.00324082
45,195.968,3.19609,0.84697,1.1601,0.58957,0.43094,0.47559,0.18124,3.62354,0.97787,1.15294,0.00317161,0.00317161,0.00317161
46,200.218,3.07305,0.87799,1.21132,0.62662,0.45734,0.50448,0.19518,3.4763,0.94288,1.14336,0.00310198,0.00310198,0.00310198
47,204.428,3.08286,0.8726,1.22519,0.58038,0.43122,0.46955,0.18286,3.51941,0.91377,1.1442,0.003032,0.003032,0.003032
48,208.83,3.01064,0.84288,1.20931,0.57002,0.43388,0.46605,0.16751,3.73648,0.92357,1.15006,0.00296174,0.00296174,0.00296174
49,213.099,3.19772,0.86911,1.17293,0.62776,0.46005,0.51838,0.19899,3.56264,0.91292,1.14749,0.00289128,0.00289128,0.00289128
50,217.324,3.04146,0.89026,1.18109,0.63244,0.46417,0.52347,0.20976,3.43812,0.89036,1.14339,0.00282067,0.00282067,0.00282067
51,221.678,2.92423,0.86189,1.17202,0.56438,0.42527,0.44893,0.16211,3.74842,0.95662,1.14901,0.00275,0.00275,0.00275
52,225.836,3.00863,0.85006,1.17215,0.58535,0.44083,0.4773,0.18416,3.54467,0.90463,1.13987,0.00267933,0.00267933,0.00267933
53,229.974,3.06829,0.85563,1.16579,0.63576,0.47227,0.52632,0.22553,3.28787,0.89975,1.13386,0.00260872,0.00260872,0.00260872
54,234.274,3.15485,0.89648,1.18663,0.66954,0.48011,0.54662,0.23833,3.23553,0.91018,1.13122,0.00253826,0.00253826,0.00253826
55,238.757,3.10993,0.84051,1.19458,0.66528,0.48888,0.55327,0.24409,3.21866,0.90758,1.13294,0.002468,0.002468,0.002468
56,243.119,3.14488,0.85704,1.19535,0.64756,0.46842,0.53392,0.22935,3.27382,0.90132,1.13387,0.00239802,0.00239802,0.00239802
57,247.152,2.89578,0.7701,1.15394,0.65339,0.47199,0.53855,0.23138,3.27825,0.89582,1.13312,0.00232839,0.00232839,0.00232839
58,251.263,2.9437,0.83729,1.17984,0.68546,0.48975,0.55952,0.25022,3.20859,0.8607,1.13202,0.00225918,0.00225918,0.00225918
59,255.502,3.51242,0.94909,1.18406,0.68917,0.50329,0.57015,0.25333,3.2423,0.84689,1.13391,0.00219045,0.00219045,0.00219045
