epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.5339,10.3082,5.61981,3.45865,0.02029,0.02842,0.01078,0.00397,12.0478,6.43719,3.52806,4e-05,4e-05,4e-05
2,9.53695,10.0777,5.57581,3.50911,0.02196,0.03075,0.0117,0.00438,11.9282,6.41479,3.50338,9.967e-05,9.967e-05,9.967e-05
3,13.5937,10.3897,5.47877,3.4285,0.02422,0.03391,0.01302,0.00496,11.8753,6.4038,3.49054,0.000158944,0.000158944,0.000158944
4,17.9929,9.00705,4.63694,3.13185,0.36672,0.32729,0.28366,0.09577,9.63363,14.4916,2.50321,0.000217822,0.000217822,0.000217822
5,22.7514,8.18895,3.23876,2.59503,0.36544,0.31288,0.28579,0.0921,9.49989,13.7514,2.50125,0.000276304,0.000276304,0.000276304
6,27.6963,7.33306,2.26872,2.49229,0.35621,0.31823,0.27662,0.08867,9.33716,16.0815,2.47682,0.00033439,0.00033439,0.00033439
7,32.503,6.94421,2.03494,2.43753,0.44741,0.34843,0.34649,0.12034,8.98717,7.30145,2.43224,0.00039208,0.00039208,0.00039208
8,37.5667,7.05022,1.97284,2.42696,0.49389,0.38478,0.37339,0.13092,8.44687,7.09626,2.3787,0.000449374,0.000449374,0.000449374
9,42.6408,7.24539,2.04618,2.42312,0.40673,0.31329,0.27559,0.08517,9.0352,6.8626,2.43923,0.000506272,0.000506272,0.000506272
10,47.058,6.86293,1.90867,2.4222,0.26883,0.33237,0.18145,0.06443,8.74829,14.5852,2.41211,0.000562774,0.000562774,0.000562774
11,51.7278,6.69503,1.85555,2.38173,0.32864,0.38166,0.22876,0.08099,8.62998,7.83856,2.39389,0.00061888,0.00061888,0.00061888
12,56.6952,6.81655,1.86602,2.39159,0.21827,0.2953,0.14145,0.04632,9.46744,12.5999,2.41937,0.00067459,0.00067459,0.00067459
13,61.5639,6.52482,1.81257,2.38339,0.19392,0.26524,0.12249,0.04115,9.28965,10.1714,2.42281,0.000729904,0.000729904,0.000729904
14,66.2109,6.44957,1.78267,2.37201,0.1326,0.18451,0.07863,0.02843,9.63276,11.8942,2.49336,0.000784822,0.000784822,0.000784822
15,70.97,6.45636,1.78178,2.36865,0.12402,0.1609,0.07291,0.02387,10.7245,5.05673,2.55986,0.000839344,0.000839344,0.000839344
16,75.6671,6.3815,1.7403,2.37662,0.21084,0.28528,0.13442,0.0435,9.85849,19.0678,2.44291,0.00089347,0.00089347,0.00089347
17,80.1919,6.46589,1.75643,2.36024,0.18975,0.26056,0.11986,0.03818,9.59515,18.3034,2.43043,0.0009472,0.0009472,0.0009472
18,85.5817,6.51951,1.75632,2.34756,0.19622,0.23902,0.11937,0.03536,10.0332,6.29184,2.45235,0.00100053,0.00100053,0.00100053
19,89.783,6.17856,1.66516,2.30116,0.26805,0.28679,0.18043,0.05846,9.40941,3.89621,2.44201,0.00105347,0.00105347,0.00105347
20,93.9726,6.74286,1.73113,2.33695,0.0849,0.11889,0.05431,0.01777,12.0421,23.4677,2.9995,0.00110601,0.00110601,0.00110601
21,98.0614,6.30916,1.71933,2.35148,0.01853,0.02595,0.01066,0.00359,14.0746,inf,4.31589,0.00115816,0.00115816,0.00115816
22,102.486,6.1199,1.66197,2.32645,0.035,0.04901,0.01836,0.00599,10.8694,20.7495,2.76334,0.00120991,0.00120991,0.00120991
23,106.738,6.28686,1.65341,2.34738,0.42206,0.35491,0.30693,0.11707,8.05013,2.75336,2.38905,0.00126126,0.00126126,0.00126126
24,110.938,6.90793,1.75226,2.32413,0.48582,0.36944,0.39022,0.1611,7.93733,2.3555,2.38671,0.00131222,0.00131222,0.00131222
25,115.25,6.44728,1.73302,2.31794,0.47588,0.36189,0.37914,0.15557,7.90684,2.61302,2.37459,0.00136278,0.00136278,0.00136278
26,119.724,6.32093,1.63651,2.31037,0.49954,0.4039,0.42312,0.16557,7.91765,3.69498,2.3903,0.00141295,0.00141295,0.00141295
27,124.119,6.45145,1.69932,2.33683,0.60676,0.41646,0.47857,0.198,7.43599,3.06439,2.36179,0.00146272,0.00146272,0.00146272
28,128.37,6.42561,1.6828,2.32174,0.41772,0.31137,0.29147,0.09856,9.39556,56.1173,2.98679,0.00151209,0.00151209,0.00151209
29,132.4,7.354,1.88027,2.37962,0.46787,0.34212,0.33937,0.10572,9.03862,4.81751,2.43825,0.00156107,0.00156107,0.00156107
30,136.682,7.04893,1.77282,2.31795,0.56531,0.40898,0.43315,0.17281,7.74878,inf,2.35099,0.00160965,0.00160965,0.00160965
31,140.758,6.81712,1.76161,2.3475,0.53735,0.39003,0.41034,0.15601,8.07783,inf,2.37764,0.00165784,0.00165784,0.00165784
32,144.977,6.70589,1.70739,2.37249,0.48902,0.39511,0.38593,0.14403,8.00639,3.73197,2.33817,0.00170563,0.00170563,0.00170563
33,148.895,6.552,1.67448,2.30834,0.36843,0.39621,0.26528,0.0904,8.54564,6.65153,2.35812,0.00175302,0.00175302,0.00175302
34,153.226,7.02319,1.77963,2.38288,0.36751,0.45332,0.26975,0.11175,7.42808,8.55463,2.30767,0.0017822,0.0017822,0.0017822
35,157.147,6.31679,1.62571,2.34713,0.39648,0.45621,0.2969,0.11578,7.60575,6.89624,2.30887,0.0017756,0.0017756,0.0017756
36,160.91,6.1736,1.63814,2.31886,0.4087,0.4606,0.31991,0.12258,7.7493,4.32744,2.32102,0.001769,0.001769,0.001769
37,164.974,6.60533,1.6976,2.33468,0.41543,0.46074,0.31384,0.1312,7.27236,4.79537,2.29825,0.0017624,0.0017624,0.0017624
38,169.433,6.30536,1.6605,2.34122,0.34919,0.41979,0.24934,0.09425,7.97004,5.30704,2.34059,0.0017558,0.0017558,0.0017558
39,173.475,6.49179,1.65701,2.31042,0.29696,0.34226,0.20219,0.06641,9.14717,4.6449,2.38451,0.0017492,0.0017492,0.0017492
40,177.76,6.75956,1.73422,2.3071,0.35565,0.4028,0.25865,0.104,7.81424,4.29266,2.32881,0.0017426,0.0017426,0.0017426
41,181.709,6.14161,1.63036,2.31646,0.35235,0.39676,0.25693,0.10881,7.55854,4.27831,2.32564,0.001736,0.001736,0.001736
42,186.044,6.21221,1.67209,2.30023,0.51193,0.40912,0.42776,0.17182,7.70347,3.43035,2.31852,0.0017294,0.0017294,0.0017294
43,190.013,6.10228,1.68749,2.34195,0.57071,0.43657,0.48221,0.19173,7.55925,2.8668,2.31813,0.0017228,0.0017228,0.0017228
44,194.469,6.58463,1.81728,2.30379,0.41305,0.39747,0.30283,0.11627,7.6501,2.98131,2.2998,0.0017162,0.0017162,0.0017162
45,198.737,5.90435,1.87295,2.31881,0.40807,0.36134,0.30377,0.10397,8.63048,2.79668,2.33253,0.0017096,0.0017096,0.0017096
46,203.111,6.57769,1.71647,2.30735,0.6332,0.44467,0.51033,0.21971,7.22126,2.37379,2.29942,0.001703,0.001703,0.001703
47,207.208,5.78647,1.62263,2.27429,0.66448,0.43148,0.51156,0.21815,7.28103,2.29633,2.29678,0.0016964,0.0016964,0.0016964
48,210.973,5.66145,1.5527,2.28433,0.50144,0.37599,0.40519,0.1542,7.60006,2.18178,2.27845,0.0016898,0.0016898,0.0016898
49,214.795,6.05747,1.64636,2.30169,0.55833,0.36505,0.41607,0.16895,7.44824,2.19524,2.28453,0.0016832,0.0016832,0.0016832
50,219.255,5.79525,1.56393,2.3294,0.63778,0.42312,0.50101,0.21186,7.18028,2.16795,2.27415,0.0016766,0.0016766,0.0016766
51,223.171,6.07022,1.55941,2.29121,0.58411,0.44261,0.50202,0.21193,7.10102,2.46551,2.26989,0.00167,0.00167,0.00167
52,227.109,5.79824,1.51419,2.29342,0.36735,0.35063,0.29633,0.10176,8.5735,2.90761,2.31669,0.0016634,0.0016634,0.0016634
53,231.058,6.39795,1.62605,2.2849,0.36011,0.34445,0.27938,0.09393,8.49276,2.8764,2.32558,0.0016568,0.0016568,0.0016568
54,235.479,6.21503,1.59973,2.31312,0.62334,0.42578,0.49381,0.20641,7.2712,2.42402,2.29223,0.0016502,0.0016502,0.0016502
55,239.742,6.05549,1.56886,2.30941,0.6236,0.42902,0.49522,0.19848,7.38622,2.28821,2.29733,0.0016436,0.0016436,0.0016436
56,244.231,6.09699,1.56683,2.31824,0.54681,0.37685,0.4389,0.17198,7.76419,2.32837,2.28536,0.001637,0.001637,0.001637
57,248.375,6.11825,1.55854,2.30416,0.47978,0.30148,0.34014,0.1125,9.22263,2.35532,2.34927,0.0016304,0.0016304,0.0016304
58,252.707,6.01237,1.50403,2.27676,0.68355,0.47007,0.54603,0.23847,6.85752,1.95559,2.2716,0.0016238,0.0016238,0.0016238
59,256.296,6.22798,1.57799,2.28712,0.63646,0.44769,0.52114,0.22268,6.9781,1.96531,2.26921,0.0016172,0.0016172,0.0016172
