epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.80483,13.0313,21.6468,5.25757,0,0,0,0,8.5816,23.0063,3.128,0.04902,2e-05,2e-05
2,5.73946,13.705,11.2954,5.05662,0,0,0,0,9.42093,12.1139,3.20122,0.0475499,4.99381e-05,4.99381e-05
3,7.72222,13.1372,6.80562,4.6871,0,0,0,0,9.71213,7.09087,3.10328,0.0460798,7.9802e-05,7.9802e-05
4,9.5127,12.3917,4.90623,4.37222,0,0,0,0,10.3241,5.29208,3.12137,0.0446096,0.000109592,0.000109592
5,11.5525,12.3728,4.81396,4.03936,0,0,0,0,11.6508,4.94729,3.32825,0.0431393,0.000139307,0.000139307
6,13.4692,12.8094,4.609,3.62004,0,0,0,0,12.6726,4.94865,3.44918,0.0416689,0.000168948,0.000168948
7,15.2912,12.3434,4.32559,3.39354,0,0,0,0,12.1931,4.5608,3.1488,0.0401985,0.000198515,0.000198515
8,17.1679,11.8113,4.026,3.07278,0,0,0,0,11.6782,4.28211,2.84517,0.038728,0.000228008,0.000228008
9,18.9662,11.5197,3.79516,2.78289,0,0,0,0,11.2254,4.02797,2.59617,0.0372574,0.000257426,0.000257426
10,20.766,11.2009,3.61847,2.5719,0,0,0,0,10.9564,3.82083,2.39455,0.0357868,0.00028677,0.00028677
11,22.5815,10.3083,3.41587,2.44862,0,0,0,0,10.7073,3.61547,2.21927,0.034316,0.00031604,0.00031604
12,24.5714,10.2375,3.21909,2.21068,0,0,0,0,10.4694,3.46111,2.0409,0.0328452,0.000345236,0.000345236
13,26.5603,9.65555,3.04298,2.07738,8e-05,0.00014,4e-05,1e-05,10.1235,3.362,1.88162,0.0313744,0.000374357,0.000374357
14,28.5219,9.47528,2.75921,1.89677,0,0,0,0,9.9988,3.40243,1.78666,0.0299034,0.000403404,0.000403404
15,30.3386,9.2049,2.66134,1.90057,0.00126,0.00206,0.00063,0.00014,9.88813,3.26812,1.68662,0.0284324,0.000432377,0.000432377
16,32.2656,9.28411,2.45242,1.73859,0,0,0,0,9.80539,3.37123,1.6534,0.0269613,0.000461276,0.000461276
17,34.1114,9.1031,2.53128,1.74704,0.00109,0.00178,0.00055,0.00016,9.71774,3.29633,1.61814,0.0254901,0.0004901,0.0004901
18,36.0252,9.13554,2.4379,1.68973,0,0,0,0,9.77796,3.31111,1.60727,0.0240189,0.00051885,0.00051885
19,37.8464,9.05821,2.42588,1.69183,0,0,0,0,9.81361,3.29339,1.58728,0.0225475,0.000547526,0.000547526
20,39.6731,8.92484,2.43253,1.70708,0.00076,0.00124,0.00038,8e-05,9.5779,3.15808,1.50669,0.0210761,0.000576128,0.000576128
21,41.4601,8.99755,2.31451,1.59499,0.00025,0.00041,0.00013,2e-05,9.60489,3.19896,1.51036,0.0196047,0.000604655,0.000604655
22,43.4959,9.10377,2.37574,1.59405,0,0,0,0,9.75089,3.25082,1.5864,0.0181331,0.000633108,0.000633108
23,45.2827,9.12449,2.32195,1.57782,0,0,0,0,9.59677,3.34149,1.52036,0.0166615,0.000661487,0.000661487
24,47.0989,9.04669,2.35084,1.58768,0.00025,0.00041,0.00013,3e-05,9.72347,3.3285,1.53175,0.0151898,0.000689792,0.000689792
25,48.8374,9.00758,2.38631,1.55897,0.00034,0.00055,0.00017,5e-05,9.71692,3.29635,1.53241,0.013718,0.000718022,0.000718022
26,50.6542,8.99222,2.46621,1.60248,0.00798,0.01304,0.00408,0.00084,9.58325,3.04955,1.48606,0.0122462,0.000746178,0.000746178
27,52.5007,8.87686,2.34699,1.58031,0.00841,0.01373,0.0045,0.00092,9.58232,3.17071,1.48372,0.0107743,0.00077426,0.00077426
28,54.3962,8.76583,2.26037,1.57212,0.01198,0.00796,0.00443,0.00111,9.65131,4.02396,1.48967,0.00930227,0.000802268,0.000802268
29,56.1813,8.73623,2.19781,1.53758,0.00686,0.00796,0.00291,0.00068,9.74734,3.52564,1.52574,0.0078302,0.000830201,0.000830201
30,58.2182,8.75335,2.16205,1.51229,0.00815,0.01098,0.00426,0.00116,9.66614,19.9297,1.48609,0.00635806,0.00085806,0.00085806
