epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.22992,5.20088,4.65506,1.23192,0.03433,0.01661,0.01757,0.00647,5.55587,6.13024,1.12051,0.0982,0.0002,0.0002
2,6.84537,5.9886,5.23169,1.30957,0.03254,0.01606,0.01662,0.00621,5.57902,6.18056,1.12678,0.0955,0.000499986,0.000499986
3,9.40194,5.78042,5.24691,1.30859,0.03208,0.01634,0.0164,0.00618,5.57804,6.25175,1.13019,0.0927999,0.000799912,0.000799912
4,11.9815,5.29576,5.5289,1.12316,0.00961,0.00275,0.00482,0.00077,6.26765,9.91255,0.92994,0.0900997,0.00109973,0.00109973
5,14.8833,6.19255,3.86762,1.05134,0,0,0,0,nan,nan,nan,0.0873994,0.00139939,0.00139939
6,17.9583,5.37079,2.64099,1.13283,0,0,0,0,nan,nan,nan,0.0846988,0.00169884,0.00169884
7,20.7689,5.5792,2.26718,1.06271,0,0,0,0,nan,nan,nan,0.081998,0.00199803,0.00199803
8,23.4078,6.27966,2.29727,0.97863,0,0,0,0,nan,nan,nan,0.0792969,0.00229691,0.00229691
9,25.973,6.34918,2.2959,0.95051,0,0,0,0,nan,nan,nan,0.0765954,0.00259545,0.00259545
10,28.5478,5.21273,2.06032,1.04078,0,0,0,0,nan,nan,nan,0.0738936,0.00289357,0.00289357
11,31.2308,5.51636,2.25604,0.9569,0,0,0,0,nan,nan,nan,0.0711912,0.00319124,0.00319124
12,33.748,5.5496,2.0674,0.99227,0,0,0,0,nan,nan,nan,0.0684884,0.00348841,0.00348841
13,36.3904,5.33013,2.13051,1.01626,0,0,0,0,nan,nan,nan,0.065785,0.00378503,0.00378503
14,38.8237,5.8257,2.4,1.01753,0,0,0,0,nan,nan,nan,0.0630811,0.00408105,0.00408105
15,41.4252,5.45352,2.0503,1.02839,0,0,0,0,nan,nan,nan,0.0603764,0.00437642,0.00437642
16,43.9764,5.56998,2.059,1.004,0,0,0,0,nan,nan,nan,0.0576711,0.0046711,0.0046711
17,46.4536,5.47634,2.09273,0.95681,0,0,0,0,nan,nan,nan,0.054965,0.00496503,0.00496503
18,49.0384,5.1276,1.82086,0.9732,0,0,0,0,nan,nan,nan,0.0522582,0.00525816,0.00525816
19,51.5402,5.22784,1.89843,0.95934,0,0,0,0,nan,nan,nan,0.0495505,0.00555045,0.00555045
20,53.8945,5.28619,1.96084,0.97157,0,0,0,0,nan,nan,nan,0.0468419,0.00584186,0.00584186
21,56.2818,5.5753,2.06478,0.92773,0,0,0,0,nan,nan,nan,0.0441323,0.00613233,0.00613233
22,58.7057,5.27085,2.39765,0.98576,0,0,0,0,nan,nan,nan,0.0414218,0.00642181,0.00642181
23,61.1447,5.11488,1.94036,0.95742,0,0,0,0,nan,nan,nan,0.0387103,0.00671026,0.00671026
24,63.5821,6.13785,2.25984,0.90055,0,0,0,0,nan,nan,nan,0.0359976,0.00699763,0.00699763
25,65.8576,4.91884,1.90425,0.98332,0,0,0,0,nan,nan,nan,0.0332839,0.00728387,0.00728387
26,68.262,5.50261,2.09114,0.89503,0,0,0,0,nan,nan,nan,0.0305689,0.00756895,0.00756895
