epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.52854,6.01993,4.40962,1.32685,0.00092,0.00151,0.00046,0.00011,5.60485,4.01761,1.17076,0.0981,0.0001,0.0001
2,7.82649,5.45301,4.02612,1.2267,0.00109,0.00178,0.00055,0.00013,5.64329,3.98211,1.17421,0.09525,0.000249998,0.000249998
3,11.1423,5.4283,3.91709,1.21117,0.00134,0.0022,0.00067,0.00018,5.62513,3.95773,1.17903,0.0924,0.00039999,0.00039999
4,14.5264,5.46064,24.5495,1.05667,0.04235,0.05052,0.02084,0.00467,7.01409,63.1607,0.87572,0.08955,0.000549969,0.000549969
5,19.0778,6.40692,7.46783,0.97404,0.04381,0.05807,0.0222,0.0057,6.27922,inf,0.94269,0.0866999,0.000699931,0.000699931
6,23.573,5.61555,2.17638,1.05274,0.14549,0.05093,0.08487,0.02275,nan,nan,nan,0.0838499,0.000849869,0.000849869
7,28.2139,5.40061,1.69884,0.97565,0.00216,0.0022,0.00115,0.00025,nan,nan,nan,0.0809998,0.000999778,0.000999778
8,31.9362,6.04692,1.56827,0.92146,0,0,0,0,nan,nan,nan,0.0781497,0.00114965,0.00114965
9,35.6891,6.47182,1.66171,0.84209,0,0,0,0,nan,nan,nan,0.0752995,0.00129949,0.00129949
10,39.3055,5.32868,1.46202,0.93761,0,0,0,0,nan,nan,nan,0.0724493,0.00144928,0.00144928
11,42.9972,5.21068,1.30524,0.93235,0,0,0,0,nan,nan,nan,0.069599,0.00159901,0.00159901
12,46.7637,5.04084,1.29616,0.91321,0,0,0,0,nan,nan,nan,0.0667487,0.00174869,0.00174869
13,50.5344,5.00052,1.26321,0.9206,0,0,0,0,nan,nan,nan,0.0638983,0.00189831,0.00189831
14,54.2864,5.40459,1.42574,0.91723,0,0,0,0,nan,nan,nan,0.0610479,0.00204786,0.00204786
15,57.9869,4.77962,1.2365,0.92219,0,0,0,0,nan,nan,nan,0.0581973,0.00219734,0.00219734
16,61.7239,5.34121,1.43095,0.89404,0,0,0,0,nan,nan,nan,0.0553467,0.00234674,0.00234674
17,65.316,5.79432,1.49419,0.83448,0,0,0,0,nan,nan,nan,0.0524961,0.00249605,0.00249605
18,69.061,5.09638,1.25335,0.92311,0,0,0,0,nan,nan,nan,0.0496453,0.00264528,0.00264528
19,72.6684,5.15259,1.30348,0.87802,0,0,0,0,nan,nan,nan,0.0467944,0.00279441,0.00279441
20,76.2116,4.97972,1.32408,0.87038,0,0,0,0,nan,nan,nan,0.0439434,0.00294344,0.00294344
21,79.7872,5.68211,1.45182,0.85884,0,0,0,0,nan,nan,nan,0.0410924,0.00309236,0.00309236
22,83.4445,4.88774,1.2818,0.94209,0,0,0,0,nan,nan,nan,0.0382412,0.00324117,0.00324117
23,86.9609,4.96304,1.15977,0.90625,0,0,0,0,nan,nan,nan,0.0353899,0.00338986,0.00338986
24,90.6851,5.58064,1.34529,0.84409,0,0,0,0,nan,nan,nan,0.0325384,0.00353843,0.00353843
25,94.1986,4.90382,1.25561,0.89655,0,0,0,0,nan,nan,nan,0.0296869,0.00368687,0.00368687
26,97.8555,5.29856,1.25367,0.85557,0,0,0,0,nan,nan,nan,0.0268352,0.00383518,0.00383518
27,101.416,5.53536,1.33085,0.83898,0,0,0,0,nan,nan,nan,0.0239833,0.00398335,0.00398335
28,105.047,5.67105,1.41105,0.81684,0,0,0,0,nan,nan,nan,0.0211314,0.00413137,0.00413137
