epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,87.3997,6.43813,10.6849,3.29736,0.24938,0.21032,0.14749,0.03874,6.42383,7.00113,2.44295,0.0491,0.0001,0.0001
2,91.9601,5.79576,4.89594,2.53696,0.27354,0.17435,0.14485,0.03825,6.82251,14.711,2.52184,0.04775,0.000249999,0.000249999
3,96.6173,5.30617,4.28758,2.54008,0.29537,0.20936,0.17458,0.04838,6.25538,7.22544,2.43119,0.0464,0.000399996,0.000399996
4,101.114,5.76502,4.06083,2.49174,0.24975,0.14909,0.12482,0.03251,6.63213,14.8366,2.49139,0.04505,0.000549988,0.000549988
5,105.541,5.49962,3.63715,2.53356,0.16651,0.08608,0.06041,0.01709,6.55527,16.0975,2.68341,0.0437,0.000699972,0.000699972
6,110.12,5.43397,3.75613,2.57311,0.00216,0.00302,0.00108,0.0003,7.57856,8648.51,3.47588,0.0423499,0.000849948,0.000849948
7,113.938,5.76116,3.59888,2.41908,0.005,0.007,0.00252,0.00068,6.80544,824948,125.486,0.0409999,0.000999911,0.000999911
8,118.173,4.94913,3.49908,2.55173,0.01059,0.01483,0.00537,0.0017,7.85689,5844.2,3.69784,0.0396499,0.00114986,0.00114986
9,122.233,5.23628,3.58808,2.61118,0,0,0,0,7.25461,234243,47.6443,0.0382998,0.00129979,0.00129979
10,157.964,5.47634,3.72506,2.55532,0.00231,0.00027,0.0011,0.00022,6.7777,86643.3,498.821,0.0369497,0.00144971,0.00144971
11,162.371,5.22395,3.54666,2.61611,0.00689,0.00453,0.00347,0.00074,10.0802,413.767,10.9093,0.0355996,0.00159961,0.00159961
12,166.693,5.80727,4.38607,2.43982,0,0,0,0,10.1066,319.168,7.59059,0.0342495,0.00174948,0.00174948
13,199.744,6.02081,4.08053,2.49805,0,0,0,0,0,0,0,0.0328993,0.00189933,0.00189933
