epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.00413,4.05511,12.7699,1.72529,0,0,0,0,4.4274,13.0938,1.59293,0.04775,0.00025,0.00025
2,6.66221,5.10993,6.65104,1.91846,0,0,0,0,5.53998,5.83585,1.74512,0.0450493,0.000549313,0.000549313
3,9.193,5.48267,4.894,1.72426,0,0,0,0,5.81675,4.77889,1.63818,0.0423479,0.000847877,0.000847877
4,11.7031,5.28571,4.13021,1.43546,0,0,0,0,5.50118,4.39186,1.38093,0.0396457,0.00114569,0.00114569
5,14.1629,4.94654,3.82809,1.11489,0,0,0,0,4.94327,3.92726,1.02131,0.0369428,0.00144276,0.00144276
6,16.7379,4.46112,3.65222,0.96214,0.01202,0.01963,0.00613,0.00133,4.46596,3.51488,0.81084,0.0342391,0.00173907,0.00173907
7,19.3727,4.30552,3.45944,0.90496,0.01076,0.01757,0.00548,0.00129,4.4347,2.89519,0.76649,0.0315346,0.00203464,0.00203464
8,21.9311,4.34129,3.2231,0.85192,0.00839,0.00275,0.00118,0.00029,4.45102,20.1822,0.78628,0.0288295,0.00232946,0.00232946
9,24.4759,4.27987,2.89801,0.82788,0.00521,0.00851,0.00267,0.00054,4.55824,383.165,0.85118,0.0261235,0.00262353,0.00262353
10,26.8924,4.32001,2.8955,0.81146,0,0,0,0,4.9726,6.89046,1.62412,0.0234168,0.00291685,0.00291685
11,29.3661,4.21543,2.76636,0.8421,0,0,0,0,5.50494,325.34,1.22718,0.0207094,0.00320942,0.00320942
12,31.909,4.30663,2.46748,0.78954,0.00017,0.00027,8e-05,3e-05,5.52237,6176.82,1.7836,0.0180012,0.00350124,0.00350124
13,34.4986,4.21673,2.57532,0.81502,8e-05,0.00014,4e-05,0,4.94975,3804.03,1.05938,0.0152923,0.00379231,0.00379231
14,36.9598,4.25773,2.43561,0.80862,0,0,0,0,5.1919,23.0737,1.56744,0.0125826,0.00408263,0.00408263
15,39.362,4.23042,2.45491,0.80257,0,0,0,0,4.32446,12.8715,2.79367,0.0098722,0.0043722,0.0043722
16,41.7469,4.25952,2.50957,0.76184,0,0,0,0,0.00468,4.37546,0.00301,0.00716103,0.00466103,0.00466103
17,43.9664,4.19053,2.54033,0.78517,0,0,0,0,1.1647,2.82123,0.40201,0.0049001,0.0049001,0.0049001
18,46.3692,4.20573,2.5207,0.76527,0.00041,0.00014,8e-05,2e-05,1.77234,3096.2,0.60569,0.00489386,0.00489386,0.00489386
19,48.7454,4.18128,2.56984,0.78235,0,0,0,0,0.32919,2960.05,0.21138,0.00488761,0.00488761,0.00488761
20,51.1747,4.19907,2.7312,0.76938,0.00041,0.00055,0.00017,3e-05,4.35902,77.8211,1.41535,0.00488137,0.00488137,0.00488137
21,53.5388,4.32485,2.58438,0.75858,0.00034,0.00055,0.00017,2e-05,4.46204,250.728,0.83388,0.00487513,0.00487513,0.00487513
22,56.1352,4.35725,2.58333,0.72004,0.00101,0.00165,0.00056,0.00011,4.46293,611.535,0.77931,0.00486888,0.00486888,0.00486888
23,58.6892,4.28822,2.43745,0.76793,0.00025,0.00041,0.00013,2e-05,4.78506,3249.09,1.12845,0.00486264,0.00486264,0.00486264
24,61.21,4.17058,2.1642,0.79008,0.0058,0.00947,0.00296,0.00069,4.45608,283.929,0.74316,0.00485639,0.00485639,0.00485639
25,63.6151,4.17383,2.39279,0.76004,0.00076,0.00124,0.00042,8e-05,4.80231,387.189,0.95377,0.00485015,0.00485015,0.00485015
26,66.1242,4.23612,2.32002,0.76715,0.00605,0.00988,0.00308,0.0006,4.41998,321.454,0.73232,0.00484391,0.00484391,0.00484391
27,68.618,4.33238,2.28153,0.78178,0.0063,0.0092,0.00305,0.00085,4.44981,235.542,0.7473,0.00483766,0.00483766,0.00483766
28,71.1576,4.30569,2.48734,0.74925,0.01156,0.01249,0.00407,0.00096,4.36032,137.351,0.72034,0.00483142,0.00483142,0.00483142
29,73.6188,4.22204,2.30899,0.73824,0.00622,0.01016,0.00319,0.00073,4.36189,229.999,0.72082,0.00482518,0.00482518,0.00482518
30,76.0915,4.24484,2.21613,0.76457,0.01176,0.01922,0.0064,0.00137,4.46055,36.5456,0.74643,0.00481893,0.00481893,0.00481893
31,78.6338,4.2474,2.27356,0.74646,0.01269,0.02073,0.01147,0.00203,4.43618,30.9476,0.74319,0.00481269,0.00481269,0.00481269
32,81.3507,4.2027,2.12341,0.73489,0.01076,0.01757,0.00561,0.00136,4.4313,37.0965,0.7347,0.00480644,0.00480644,0.00480644
33,83.8164,4.16035,2.23975,0.76311,0.01299,0.02114,0.0069,0.00154,4.36441,31.2557,0.71729,0.0048002,0.0048002,0.0048002
34,86.3784,4.13072,2.15859,0.74644,0.01185,0.01936,0.00663,0.00154,4.36921,6.65657,0.7334,0.00479396,0.00479396,0.00479396
35,88.9148,4.11645,2.09573,0.78869,0.01269,0.02073,0.01143,0.00348,4.51134,10.7637,0.7695,0.00478771,0.00478771,0.00478771
36,91.479,4.18111,2.05994,0.80166,0.01765,0.02883,0.00922,0.00214,4.46151,6.28601,0.75414,0.00478147,0.00478147,0.00478147
37,93.9403,4.10417,2.22612,0.79498,0.01538,0.02512,0.00794,0.0018,4.40131,4.92253,0.74545,0.00477523,0.00477523,0.00477523
38,96.488,4.05174,2.1151,0.7529,0.01462,0.02389,0.00749,0.00178,4.42089,3.949,0.76971,0.00476898,0.00476898,0.00476898
39,98.9551,4.0732,2.04959,0.77374,0.02792,0.04421,0.0168,0.00375,4.41974,2.95862,0.78974,0.00476274,0.00476274,0.00476274
40,101.496,4.09605,2.04009,0.75868,0.03371,0.04517,0.01883,0.00415,4.3797,2.3261,0.76371,0.00475649,0.00475649,0.00475649
41,104.212,4.03856,2.02023,0.79137,0.02538,0.04146,0.01373,0.00309,4.47744,2.27163,0.82169,0.00475025,0.00475025,0.00475025
42,106.662,4.11747,2.00543,0.78243,0.03143,0.05135,0.01829,0.00421,4.30939,2.36438,0.74532,0.00474401,0.00474401,0.00474401
43,109.156,4.10973,2.08473,0.74828,0.03739,0.06109,0.02229,0.005,4.20769,2.68607,0.71177,0.00473776,0.00473776,0.00473776
44,111.83,3.9457,2.01378,0.74936,0.03538,0.0578,0.02117,0.00494,4.20344,2.75669,0.71639,0.00473152,0.00473152,0.00473152
45,114.228,4.02356,2.01831,0.72839,0.03723,0.06082,0.02686,0.00734,4.23555,2.58791,0.72999,0.00472528,0.00472528,0.00472528
46,116.754,3.93286,1.90669,0.76976,0.04546,0.07427,0.03463,0.00815,4.14704,2.34283,0.71568,0.00471903,0.00471903,0.00471903
47,119.219,3.91961,1.95123,0.76107,0.04807,0.07853,0.03295,0.00766,4.16126,2.35313,0.72773,0.00471279,0.00471279,0.00471279
48,121.8,3.94463,1.86799,0.7671,0.06926,0.06658,0.03228,0.00735,4.09634,2.81222,0.71424,0.00470654,0.00470654,0.00470654
49,124.271,3.91666,1.88569,0.73204,0.05462,0.07208,0.02971,0.00684,4.16798,2.52488,0.72625,0.0047003,0.0047003,0.0047003
50,126.888,3.86298,1.94441,0.7308,0.0505,0.08251,0.03293,0.00751,4.11654,2.14898,0.71341,0.00469406,0.00469406,0.00469406
51,129.283,3.84621,2.00329,0.72405,0.05597,0.09143,0.04329,0.00986,4.04492,2.11643,0.703,0.00468781,0.00468781,0.00468781
52,131.875,3.77261,1.93532,0.71701,0.0503,0.08031,0.03534,0.00864,4.17077,2.10272,0.73864,0.00468157,0.00468157,0.00468157
53,134.317,3.79555,1.88436,0.72115,0.05926,0.05972,0.03136,0.00688,4.17893,2.06527,0.73435,0.00467533,0.00467533,0.00467533
54,136.767,3.889,1.93469,0.7487,0.04588,0.07249,0.02876,0.00651,4.15988,2.08583,0.71955,0.00466908,0.00466908,0.00466908
55,139.214,3.96604,1.97637,0.75178,0.04563,0.07455,0.02867,0.00636,4.20437,2.23789,0.72708,0.00466284,0.00466284,0.00466284
56,141.68,3.73336,1.81318,0.7228,0.05792,0.08059,0.03533,0.0085,4.09533,1.993,0.72121,0.00465659,0.00465659,0.00465659
