epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.36616,2.50856,3.72239,1.27714,0.05425,0.08841,0.02957,0.01274,2.58529,4.41712,1.15677,0.04755,5e-05,5e-05
2,9.62507,2.40144,3.37787,1.15599,0.37176,0.36862,0.2881,0.10268,2.69951,3.87341,0.97742,0.04461,0.00011,0.00011
3,14.1865,1.81809,1.51821,0.95546,0.24767,0.3089,0.18468,0.05806,2.90299,3.39022,0.99812,0.04167,0.000169997,0.000169997
4,18.4408,1.77237,1.3228,0.92814,0.34416,0.36752,0.27118,0.08947,2.78755,3.24535,1.00832,0.03873,0.000229992,0.000229992
5,22.6208,2.01168,1.46479,0.92814,0.16734,0.23462,0.10776,0.0309,3.19899,3.43667,1.02675,0.03579,0.000289982,0.000289982
6,26.805,1.74978,1.30102,0.94106,0.2826,0.31919,0.19583,0.06047,2.82967,2.97858,0.98191,0.03285,0.000349967,0.000349967
7,31.0533,1.83247,1.24388,0.92944,0.31133,0.35228,0.2316,0.06995,2.72126,2.34197,0.95947,0.0299099,0.000409944,0.000409944
8,35.2539,1.72471,1.31019,0.9369,0.45053,0.46897,0.39345,0.14087,2.21285,1.59977,0.9093,0.0269699,0.000469912,0.000469912
9,39.6293,1.70057,1.20711,0.93612,0.58247,0.48462,0.51303,0.20995,2.00103,1.71386,0.8906,0.0240299,0.000529871,0.000529871
10,43.8203,1.79692,1.24229,0.92609,0.44911,0.37589,0.36328,0.12285,2.43438,1.59886,0.92432,0.0210898,0.000589818,0.000589818
11,47.7743,1.83994,1.30874,0.93088,0.50831,0.47158,0.44294,0.17388,2.0624,1.40837,0.8942,0.0181498,0.000649752,0.000649752
12,51.8529,1.79284,1.22662,0.91273,0.52479,0.48409,0.4683,0.19212,1.95602,1.42537,0.88471,0.0152097,0.000709672,0.000709672
13,56.0231,1.69714,1.2425,0.92467,0.51025,0.45909,0.4465,0.16259,2.16441,1.41152,0.89572,0.0122696,0.000769577,0.000769577
14,59.9946,1.646,1.21626,0.942,0.47805,0.42545,0.39882,0.15724,2.07228,1.53033,0.89248,0.00932946,0.000829465,0.000829465
15,63.9261,1.77137,1.19475,0.92459,0.42902,0.35983,0.34679,0.11481,2.35664,1.94159,0.91216,0.00638933,0.000889334,0.000889334
16,67.9383,1.85391,1.28085,0.91554,0.64422,0.51332,0.5728,0.23771,1.89209,1.28544,0.87641,0.00344918,0.000949184,0.000949184
17,72.0545,1.79842,1.29539,0.92885,0.64844,0.51277,0.57295,0.2505,1.84329,1.24691,0.87389,0.000999023,0.000999023,0.000999023
18,76.2487,1.63799,1.13643,0.90203,0.56165,0.45634,0.47387,0.18438,2.02289,1.42165,0.87947,0.000998897,0.000998897,0.000998897
19,80.2093,1.77017,1.24327,0.90545,0.65597,0.4871,0.55615,0.22969,1.92587,1.23977,0.87367,0.000998764,0.000998764,0.000998764
20,84.2492,1.93709,1.44504,0.88685,0.68996,0.52499,0.59395,0.25249,1.8693,1.60215,0.87085,0.000998623,0.000998623,0.000998623
21,88.3398,1.75648,1.26619,0.90925,0.65329,0.51414,0.57018,0.23512,1.95607,1.33108,0.87585,0.000998474,0.000998474,0.000998474
22,92.2381,1.72582,1.19738,0.91003,0.6169,0.50837,0.56288,0.24076,1.90869,1.19639,0.87493,0.000998318,0.000998318,0.000998318
23,96.2174,1.76773,1.19644,0.90302,0.6584,0.51442,0.58283,0.27084,1.77656,1.13832,0.86902,0.000998154,0.000998154,0.000998154
24,100.458,1.63882,1.07473,0.92508,0.45294,0.33122,0.33171,0.11049,2.46691,1.70252,0.91017,0.000997982,0.000997982,0.000997982
25,104.264,1.69664,1.15229,0.87664,0.49257,0.39745,0.39944,0.13296,2.40463,1.4728,0.90537,0.000997803,0.000997803,0.000997803
26,108.218,1.74981,1.15905,0.89541,0.61211,0.52348,0.56398,0.25026,1.80998,1.21574,0.86279,0.000997616,0.000997616,0.000997616
27,112.076,1.74081,1.14617,0.89564,0.48315,0.44097,0.4033,0.16059,2.12005,1.33263,0.87685,0.000997422,0.000997422,0.000997422
28,116.154,1.73268,1.1657,0.87481,0.63566,0.48284,0.55556,0.22488,2.03664,1.32543,0.87896,0.00099722,0.00099722,0.00099722
29,119.974,1.71566,1.19527,0.90239,0.61847,0.4887,0.55379,0.23488,1.97621,1.2538,0.87846,0.000997011,0.000997011,0.000997011
30,123.907,1.57189,1.07077,0.89907,0.55311,0.46444,0.49306,0.18665,2.17286,1.26893,0.88543,0.000996794,0.000996794,0.000996794
31,127.782,1.70004,1.14114,0.90013,0.68173,0.53432,0.60577,0.26646,1.85437,1.16095,0.86792,0.000996569,0.000996569,0.000996569
32,131.905,1.80177,1.22559,0.86411,0.66024,0.52343,0.58852,0.23949,1.9462,1.16671,0.87559,0.000996337,0.000996337,0.000996337
33,135.901,1.67436,1.17079,0.92349,0.66949,0.51919,0.59782,0.26592,1.84581,1.14894,0.8661,0.000996097,0.000996097,0.000996097
34,139.798,1.53543,1.04527,0.88175,0.69101,0.54251,0.62281,0.29464,1.72846,1.08449,0.86076,0.000995849,0.000995849,0.000995849
35,143.885,1.61805,1.07771,0.88987,0.70838,0.54929,0.63293,0.30595,1.68733,1.05797,0.85882,0.000995594,0.000995594,0.000995594
36,148.265,1.50206,1.03158,0.88915,0.64806,0.50484,0.57203,0.22993,1.91145,1.15697,0.86884,0.000995332,0.000995332,0.000995332
37,152.083,1.56091,1.11297,0.90649,0.63029,0.51023,0.56705,0.23896,1.89075,1.15074,0.86719,0.000995062,0.000995062,0.000995062
38,156.127,1.7433,1.12874,0.90145,0.53296,0.49944,0.48506,0.18368,2.11072,1.29935,0.88452,0.000994784,0.000994784,0.000994784
39,160.073,1.5158,1.04939,0.88912,0.59259,0.52361,0.5524,0.22892,1.95709,1.19551,0.87422,0.000994499,0.000994499,0.000994499
40,164.022,1.61276,1.13946,0.88475,0.62106,0.53858,0.57994,0.236,1.93358,1.18864,0.86888,0.000994206,0.000994206,0.000994206
41,167.876,1.47418,1.04954,0.8837,0.56036,0.49657,0.5082,0.1809,2.10859,1.28217,0.88485,0.000993906,0.000993906,0.000993906
42,171.84,1.53926,1.06845,0.90651,0.62935,0.55409,0.59956,0.25943,1.86752,1.14695,0.87212,0.000993598,0.000993598,0.000993598
43,175.818,1.62263,1.08738,0.8893,0.63032,0.56727,0.60816,0.27446,1.78247,1.08617,0.86329,0.000993282,0.000993282,0.000993282
44,179.945,1.62973,1.03962,0.87578,0.66672,0.5751,0.63382,0.31016,1.65264,1.03067,0.85501,0.00099296,0.00099296,0.00099296
45,184.076,1.61048,1.07878,0.87809,0.71168,0.57359,0.64611,0.31338,1.67855,1.04926,0.86093,0.000992629,0.000992629,0.000992629
46,188.508,1.57211,1.05297,0.90239,0.70909,0.57619,0.64768,0.31372,1.64924,1.0181,0.85502,0.000992291,0.000992291,0.000992291
47,192.431,1.63499,1.05363,0.88039,0.72306,0.56311,0.64846,0.32161,1.62661,1.01147,0.85503,0.000991946,0.000991946,0.000991946
48,196.853,1.62591,1.08512,0.90946,0.66102,0.55903,0.61863,0.28753,1.82373,1.2189,0.8726,0.000991593,0.000991593,0.000991593
49,200.648,1.61234,1.05867,0.87539,0.65637,0.56576,0.62269,0.3077,1.73601,1.22239,0.86381,0.000991232,0.000991232,0.000991232
50,204.963,1.58399,1.04966,0.88797,0.60063,0.52004,0.56315,0.24314,1.855,1.27706,0.86786,0.000990864,0.000990864,0.000990864
51,208.895,1.55256,1.03997,0.87418,0.68632,0.55272,0.63089,0.29155,1.75921,1.15726,0.86198,0.000990489,0.000990489,0.000990489
52,212.894,1.57917,1.04623,0.88714,0.68382,0.54157,0.62228,0.29052,1.83138,1.30919,0.87106,0.000990106,0.000990106,0.000990106
53,216.757,1.62808,1.07101,0.8727,0.70157,0.52027,0.61617,0.29762,1.82567,1.44161,0.87503,0.000989715,0.000989715,0.000989715
54,220.737,1.59952,1.09194,0.91833,0.64799,0.51798,0.58889,0.2519,1.86676,1.39257,0.87171,0.000989317,0.000989317,0.000989317
55,224.685,1.77754,1.1573,0.92735,0.68745,0.53556,0.61853,0.27922,1.77209,1.24992,0.8645,0.000988912,0.000988912,0.000988912
56,228.808,1.57231,1.05267,0.90507,0.72747,0.57249,0.65621,0.32206,1.66043,1.05082,0.85247,0.000988499,0.000988499,0.000988499
57,232.868,1.60858,1.0566,0.8746,0.69405,0.53226,0.62253,0.2969,1.74128,1.08352,0.85939,0.000988079,0.000988079,0.000988079
58,236.923,1.6622,1.09211,0.87811,0.71696,0.56274,0.64559,0.32499,1.61437,1.00656,0.85545,0.000987651,0.000987651,0.000987651
59,241.008,1.62548,1.06633,0.87826,0.7093,0.56813,0.64508,0.32468,1.60616,0.99363,0.85512,0.000987216,0.000987216,0.000987216
60,244.94,1.58564,1.10461,0.90651,0.69689,0.54778,0.62349,0.26877,1.86717,1.14124,0.86405,0.000986773,0.000986773,0.000986773
61,248.983,1.66509,1.08497,0.88443,0.72081,0.56925,0.6531,0.32083,1.647,1.04115,0.85301,0.000986323,0.000986323,0.000986323
62,252.885,1.67793,1.07708,0.87876,0.69528,0.56227,0.6404,0.30954,1.66905,1.05064,0.85214,0.000985866,0.000985866,0.000985866
63,256.736,1.50262,1.02011,0.89029,0.70119,0.56474,0.6431,0.30707,1.68096,1.02748,0.85042,0.000985401,0.000985401,0.000985401
64,260.685,1.55437,1.0369,0.88288,0.70644,0.57849,0.65189,0.30953,1.68073,1.05733,0.85484,0.000984928,0.000984928,0.000984928
65,264.665,1.67795,1.13269,0.89833,0.70962,0.58174,0.66,0.3236,1.64076,1.00931,0.85229,0.000984449,0.000984449,0.000984449
66,268.867,1.50785,1.02078,0.88734,0.70615,0.56439,0.65056,0.33018,1.60556,1.00704,0.85108,0.000983962,0.000983962,0.000983962
67,272.864,1.52166,0.99902,0.87453,0.69837,0.55725,0.63879,0.29726,1.72403,1.0481,0.85457,0.000983467,0.000983467,0.000983467
