epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.89931,2.94512,5.36751,1.18477,0.00067,0.0011,0.00034,9e-05,3.26379,5.5394,1.16738,0.09802,2e-05,2e-05
2,7.26574,3.00041,5.2472,1.23043,0.00185,0.00302,0.00093,0.00024,3.28266,5.29054,1.1623,0.09505,4.99986e-05,4.99986e-05
3,10.8483,3.29387,5.13706,1.19954,0.00504,0.00824,0.00261,0.00079,3.28889,4.91301,1.154,0.09208,7.99913e-05,7.99913e-05
4,14.206,2.86383,4.46812,1.15795,0.01345,0.02197,0.00743,0.00253,3.30484,4.39086,1.15094,0.08911,0.000109973,0.000109973
5,17.703,3.00023,4.13482,1.12546,0.02202,0.03597,0.01433,0.00481,3.32613,3.76182,1.14024,0.0861399,0.000139939,0.000139939
6,21.0843,2.94366,3.36827,1.14945,0.0829,0.0383,0.02287,0.00738,3.29585,3.14378,1.09807,0.0831699,0.000169885,0.000169885
7,24.5088,2.85259,2.81239,1.09339,0.14706,0.03954,0.03013,0.00974,3.25633,2.90513,1.05646,0.0801998,0.000199805,0.000199805
8,27.9026,3.00093,2.59493,1.09739,0.16591,0.04819,0.03812,0.01222,3.23525,2.83512,1.02631,0.0772297,0.000229694,0.000229694
9,31.4094,2.97202,2.35344,1.07921,0.21135,0.05276,0.04413,0.01361,3.21479,2.58258,1.00799,0.0742595,0.000259549,0.000259549
10,34.909,2.94846,2.19132,1.04652,0.24203,0.06096,0.0525,0.01506,3.20752,2.39819,0.98523,0.0712894,0.000289363,0.000289363
11,40.0396,2.72706,1.94391,1.01336,0.2342,0.07276,0.06084,0.01658,3.25882,2.34737,0.96197,0.0683191,0.000319132,0.000319132
12,43.7975,2.72548,2.05024,0.98188,0.23152,0.07825,0.06457,0.01733,3.28546,2.28308,0.94737,0.0653489,0.000348852,0.000348852
13,47.3265,2.92578,1.87229,0.97583,0.24974,0.08031,0.06884,0.01955,3.27001,2.18028,0.9252,0.0623785,0.000378517,0.000378517
