epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.35901,6.31046,5.04484,0.82101,0.04681,0.07647,0.02829,0.01018,6.1716,3.91671,0.71267,0.1905,0.0005,0.0005
2,12.4886,5.89346,3.1043,0.73779,0.3704,0.20511,0.18613,0.06116,5.82695,2.25112,0.62869,0.1791,0.00109973,0.00109973
3,18.5857,5.85606,2.17204,0.71048,0.30471,0.2743,0.21474,0.06727,5.86472,2.27405,0.59841,0.167698,0.00169832,0.00169832
4,24.3261,4.92542,1.80919,0.63565,0.33012,0.24657,0.18985,0.06054,5.95693,1.90932,0.60375,0.156295,0.0022949,0.0022949
5,30.3756,5.59875,1.85872,0.65341,0.19521,0.31892,0.18701,0.05833,5.7656,2.39587,0.59978,0.144889,0.00288858,0.00288858
6,35.8061,5.30029,1.78142,0.6415,0.39924,0.27485,0.24751,0.0846,5.64535,1.6729,0.59926,0.133478,0.00347848,0.00347848
7,41.8461,5.73145,1.68656,0.64601,0.45678,0.30684,0.28964,0.08997,5.5161,1.69735,0.59279,0.122064,0.00406373,0.00406373
8,48.1507,5.07143,1.84676,0.6235,0.39779,0.22861,0.22433,0.07069,6.06533,1.72017,0.60578,0.110643,0.00464346,0.00464346
9,53.6968,5.62033,1.70642,0.63325,0.47235,0.29472,0.29096,0.0879,5.6649,1.75376,0.59636,0.0992168,0.00521683,0.00521683
10,59.6117,5.50881,1.59836,0.65837,0.42313,0.25892,0.24821,0.07778,5.89561,1.5622,0.60576,0.087783,0.00578298,0.00578298
11,64.9515,5.62559,1.52374,0.63661,0.3761,0.2316,0.21557,0.06656,6.12438,1.5857,0.61679,0.0763411,0.00634109,0.00634109
12,70.0123,5.71078,1.57909,0.65494,0.52371,0.23847,0.27178,0.09112,5.64852,1.94945,0.60111,0.0648903,0.00689034,0.00689034
13,75.9129,5.83647,1.89035,0.62813,0.26583,0.1587,0.14199,0.04282,6.91957,1.75723,0.65998,0.0534299,0.00742991,0.00742991
14,81.4387,6.1477,1.6739,0.65671,0.16665,0.10434,0.08157,0.02341,7.64342,3.2346,0.68872,0.041959,0.00795902,0.00795902
15,87.1505,6.64346,2.12515,0.68232,0.32193,0.1377,0.141,0.04407,7.01897,2.02529,0.68164,0.0304769,0.0084769,0.0084769
16,92.8697,6.27095,1.85022,0.64455,0.21207,0.12946,0.1147,0.03441,7.29976,2.09676,0.66375,0.0189828,0.0089828,0.0089828
17,98.6674,6.20115,1.64829,0.66235,0.44298,0.2754,0.28902,0.09586,5.70601,1.66819,0.60357,0.00938215,0.00938215,0.00938215
18,104.534,5.93506,1.76898,0.68699,0.37454,0.23133,0.2129,0.06879,5.95372,1.81446,0.60066,0.00930441,0.00930441,0.00930441
19,110.175,6.03466,2.01706,0.6333,0.29728,0.20785,0.18495,0.05468,6.62679,2.16643,0.61732,0.00922242,0.00922242,0.00922242
20,115.481,5.77104,1.62098,0.63996,0.26991,0.176,0.15001,0.04165,6.75879,3.86419,0.62664,0.00913627,0.00913627,0.00913627
21,121.199,6.033,1.84513,0.64904,0.44969,0.29695,0.30064,0.10095,5.63931,1.47126,0.60187,0.00904604,0.00904604,0.00904604
22,127.06,5.52868,1.97679,0.6228,0.43993,0.27718,0.27804,0.09094,5.78841,1.55234,0.60067,0.00895182,0.00895182,0.00895182
23,132.363,5.61191,1.58456,0.62262,0.26771,0.21054,0.17236,0.04994,6.63086,2.0005,0.60928,0.00885371,0.00885371,0.00885371
24,137.613,5.94597,1.53538,0.62343,0.33732,0.25357,0.22232,0.06525,6.23929,1.67072,0.60294,0.0087518,0.0087518,0.0087518
25,142.902,6.12449,1.56876,0.61842,0.4332,0.26116,0.26802,0.08494,5.89978,1.73839,0.60168,0.0086462,0.0086462,0.0086462
26,148.365,5.04917,1.456,0.62979,0.40924,0.26702,0.25404,0.07659,5.92607,2.20367,0.59964,0.008537,0.008537,0.008537
27,153.659,5.48863,1.67595,0.62458,0.49575,0.34761,0.35344,0.11793,5.28464,1.38076,0.58659,0.00842431,0.00842431,0.00842431
28,158.941,5.24103,1.61848,0.63336,0.38688,0.27375,0.23731,0.0671,5.88722,1.5952,0.59633,0.00830825,0.00830825,0.00830825
29,164.372,5.22651,1.43851,0.61259,0.51031,0.32791,0.34577,0.11159,5.44715,1.47284,0.58506,0.00818893,0.00818893,0.00818893
30,169.541,5.49591,1.44149,0.63224,0.52668,0.32981,0.3503,0.1146,5.30759,1.4539,0.58483,0.00806647,0.00806647,0.00806647
31,174.917,5.3205,1.42525,0.61132,0.44909,0.31313,0.31564,0.10202,5.45039,1.40224,0.59294,0.00794099,0.00794099,0.00794099
32,180.268,4.91203,1.38667,0.63345,0.48749,0.33782,0.35142,0.11944,5.22694,1.33685,0.58969,0.00781261,0.00781261,0.00781261
33,186.05,5.22311,1.38379,0.61981,0.4941,0.31713,0.33157,0.10521,5.46392,1.4135,0.59381,0.00768145,0.00768145,0.00768145
34,191.716,5.17552,1.37942,0.61296,0.40604,0.29393,0.28876,0.09751,5.54275,1.40098,0.5941,0.00754766,0.00754766,0.00754766
35,197.633,5.60259,1.49625,0.61154,0.52181,0.33306,0.36077,0.1279,5.17302,1.37392,0.58249,0.00741136,0.00741136,0.00741136
36,203.923,5.01515,1.39978,0.60999,0.50537,0.32514,0.34936,0.12198,5.23814,1.3529,0.57977,0.00727268,0.00727268,0.00727268
37,209.026,4.88418,1.29124,0.58666,0.54268,0.36052,0.40003,0.14755,4.89262,1.29345,0.5856,0.00713177,0.00713177,0.00713177
