epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.2181,6.25456,8.16209,4.21918,0,0,0,0,5.7281,13.1065,3.73819,0.0001,0.0001,0.0001
2,9.02848,5.93943,7.86502,4.17493,0,0,0,0,5.73129,12.8885,3.73668,0.000219995,0.000219995,0.000219995
3,12.5867,6.14622,7.68396,4.06647,0,0,0,0,5.73494,12.5344,3.73316,0.000339966,0.000339966,0.000339966
4,16.1906,6.04564,4.96498,3.87665,0,0,0,0,5.73528,11.9857,3.73001,0.000459898,0.000459898,0.000459898
5,19.9034,5.8551,4.18403,3.71124,0,0,0,0,5.721,11.3049,3.74065,0.000579771,0.000579771,0.000579771
6,23.4624,5.70174,4.35361,3.31681,0,0,0,0,5.71,10.5357,3.75251,0.000699568,0.000699568,0.000699568
7,26.9429,5.64582,2.78514,3.11208,0,0,0,0,5.71365,9.77256,3.75378,0.000819272,0.000819272,0.000819272
8,30.482,5.17211,2.27072,2.87789,0,0,0,0,5.72522,9.17307,3.75198,0.000938864,0.000938864,0.000938864
9,34.0486,4.6277,1.96282,2.63021,0,0,0,0,5.74051,8.72674,3.74953,0.00105833,0.00105833,0.00105833
10,37.5183,4.51104,1.59635,2.35247,0,0,0,0,5.75735,7.8572,3.75305,0.00117764,0.00117764,0.00117764
11,40.8084,4.32624,1.50202,2.01647,0,0,0,0,5.78083,7.39818,3.75002,0.0012968,0.0012968,0.0012968
12,44.1807,4.21934,1.47229,1.83557,0,0,0,0,5.80769,7.11832,3.73296,0.00141577,0.00141577,0.00141577
13,47.8381,4.16008,1.40531,1.67809,0,0,0,0,5.79661,7.18842,3.68206,0.00153454,0.00153454,0.00153454
14,50.9933,4.06114,1.40351,1.79512,0.00149,0.00233,0.00076,0.00019,5.10556,3.58881,2.66486,0.00165309,0.00165309,0.00165309
15,54.0621,4.05141,1.35969,1.64413,0.0031,0.00494,0.00161,0.00046,4.59653,2.97047,2.39418,0.00177141,0.00177141,0.00177141
16,57.5579,3.81454,1.2979,1.53659,0.00736,0.01194,0.00416,0.00107,4.20281,2.36038,2.06831,0.00188947,0.00188947,0.00188947
17,60.8498,3.77227,1.28738,1.46177,0.00682,0.01085,0.00479,0.00113,4.07582,2.40672,2.15316,0.0019874,0.0019874,0.0019874
18,64.1917,3.81839,1.26618,1.47754,0.00855,0.01304,0.00606,0.00165,3.96487,2.15619,2.02982,0.00198578,0.00198578,0.00198578
19,67.565,3.58055,1.20794,1.4421,0.00523,0.00632,0.00341,0.00103,4.10119,2.63541,2.25392,0.00198406,0.00198406,0.00198406
20,70.8415,3.72236,1.30839,1.47822,0.01485,0.0232,0.01266,0.00464,3.8663,2.67759,1.76331,0.00198224,0.00198224,0.00198224
21,74.1425,3.78144,1.26884,1.61462,0.02315,0.03734,0.01717,0.0038,3.82431,3.11087,1.59187,0.00198033,0.00198033,0.00198033
