epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.69414,3.92555,16.9101,1.8747,0,0,0,0,4.54687,25.54,1.95911,0.0981,0.0001,0.0001
2,7.00637,4.23392,26.9653,1.95548,0,0,0,0,4.54504,25.6225,1.95859,0.09525,0.000249998,0.000249998
3,9.53202,6.32555,20.0608,2.82875,0,0,0,0,4.54705,25.5485,1.9598,0.0924,0.000399989,0.000399989
4,12.3917,2.33212,19.9059,1.06976,0,0,0,0,4.67754,21.1864,1.9151,0.08955,0.000549966,0.000549966
5,15.6803,5.80298,8.19256,2.54709,0,0,0,0,5.37025,6.28213,1.95406,0.0866999,0.000699923,0.000699923
6,18.7273,5.73192,6.21829,2.1241,0,0,0,0,6.05583,6.57775,1.98109,0.0838499,0.000849855,0.000849855
7,21.32,5.60963,5.74236,1.81803,0,0,0,0,5.6141,6.06406,1.68381,0.0809998,0.000999754,0.000999754
8,23.9239,5.28996,4.87668,1.67263,0,0,0,0,5.25795,5.65971,1.44484,0.0781496,0.00114961,0.00114961
9,26.8914,4.57082,4.06741,1.37951,0,0,0,0,4.93279,4.93698,1.23597,0.0752994,0.00129943,0.00129943
10,29.6057,4.3561,3.98659,1.27821,0,0,0,0,4.80012,4.74099,1.0874,0.0724492,0.0014492,0.0014492
11,32.5954,4.18299,3.79167,1.13358,0,0,0,0,4.51763,4.43268,0.90294,0.0695989,0.0015989,0.0015989
12,35.7751,4.297,3.99758,1.00371,0,0,0,0,4.34489,4.78222,0.83102,0.0667486,0.00174855,0.00174855
13,38.6484,4.39385,3.49876,0.88196,0,0,0,0,4.40667,4.27996,0.84707,0.0638981,0.00189813,0.00189813
14,41.8393,4.32486,3.66591,0.90494,0,0,0,0,4.76057,5.26259,1.02183,0.0610476,0.00204763,0.00204763
15,44.3953,4.43025,3.47962,0.8379,0,0,0,0,4.53288,5.04729,0.95452,0.058197,0.00219705,0.00219705
16,47.5766,3.92504,3.26664,0.96937,0,0,0,0,4.67945,5.2162,0.98976,0.0553464,0.00234638,0.00234638
17,50.0183,4.07581,3.38117,0.88045,0,0,0,0,4.72942,6.02228,1.09562,0.0524956,0.00249562,0.00249562
18,52.3339,4.12899,3.13277,0.87462,0,0,0,0,4.39578,6.66501,0.98434,0.0496448,0.00264476,0.00264476
19,54.5289,4.17829,3.26541,0.84234,0,0,0,0,4.46774,6.80575,0.95894,0.0467938,0.00279379,0.00279379
20,57.3208,3.81742,3.02212,0.9864,0.0004,0.00041,0.0002,3e-05,4.88949,5.54789,1.08997,0.0439427,0.00294271,0.00294271
21,60.2746,3.96488,3.14609,0.93363,0.00026,0.00027,0.00013,4e-05,4.80053,5.75769,1.06527,0.0410915,0.00309152,0.00309152
22,64.1537,4.21573,3.21664,0.80216,0.00529,0.00865,0.00269,0.00065,4.24121,4.28486,0.81422,0.0382402,0.0032402,0.0032402
23,66.5671,3.95618,3.05839,0.82129,0.00613,0.01002,0.0031,0.00069,4.25543,4.45539,0.80905,0.0353887,0.00338874,0.00338874
24,69.118,4.0583,3.1005,0.77704,0.00269,0.00439,0.00135,0.00037,4.2187,inf,0.81604,0.0325372,0.00353716,0.00353716
25,71.5575,3.99086,2.95636,0.85534,0.00233,0.00233,0.00083,0.00016,4.253,inf,0.80909,0.0296854,0.00368543,0.00368543
26,73.6518,4.45832,3.35714,0.70726,0.0023,0.00233,0.00117,0.00029,4.67705,5.96908,1.02413,0.0268335,0.00383355,0.00383355
27,75.9202,4.06422,3.02504,0.75742,0.00076,0.00124,0.00038,9e-05,4.46818,6.27732,0.97129,0.0239815,0.00398151,0.00398151
28,78.1946,4.08409,2.92651,0.77144,0.00017,0.00027,8e-05,3e-05,4.63205,111.566,1.02861,0.0211293,0.00412932,0.00412932
29,80.9778,4.05951,2.9941,0.78125,0.00046,0.00027,0.00023,6e-05,4.35115,7.0706,0.98918,0.018277,0.00427696,0.00427696
30,83.1254,4.07888,3.06181,0.7221,0.01002,0.01551,0.00529,0.00125,4.40914,5.94502,0.97627,0.0154244,0.00442442,0.00442442
31,85.9017,3.89754,2.80228,0.7463,0.00691,0.01071,0.00332,0.00076,4.25408,inf,0.82463,0.0125717,0.00457171,0.00457171
32,88.7589,3.84056,2.88438,0.80245,0.00294,0.00247,0.00092,0.00019,4.1379,inf,0.7717,0.00971881,0.00471881,0.00471881
