epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.26561,4.45732,3.60738,1.47237,0.27494,0.44193,0.31528,0.12854,4.68771,2.51172,1.24486,0.0001,0.0001,0.0001
2,13.1826,3.86446,1.59049,1.22878,0.47571,0.44948,0.34973,0.1421,4.30863,3.60054,1.21705,0.000219999,0.000219999,0.000219999
3,19.9761,3.2783,1.26828,1.20342,0.38322,0.44618,0.33077,0.14506,4.38565,4.50928,1.20764,0.000339997,0.000339997,0.000339997
4,26.7627,3.64736,1.34124,1.22652,0.49395,0.47831,0.37887,0.15439,4.02752,7.90985,1.18416,0.00045999,0.00045999,0.00045999
5,33.326,3.4833,1.26003,1.1785,0.53368,0.53954,0.40921,0.17628,3.9435,47.6006,1.18315,0.000579977,0.000579977,0.000579977
6,40.0783,3.35001,1.1154,1.20534,0.48373,0.4627,0.43456,0.1996,3.96156,3.5222,1.17284,0.000699957,0.000699957,0.000699957
7,46.6777,3.15113,1.10511,1.19174,0.26529,0.13495,0.11591,0.03883,6.41984,4.00901,1.36335,0.000819928,0.000819928,0.000819928
8,52.9754,3.26118,1.16606,1.19368,0.54106,0.26757,0.30338,0.10836,5.27514,2.15937,1.32901,0.000939887,0.000939887,0.000939887
9,59.2899,3.63799,1.4154,1.20973,0.54446,0.28844,0.32724,0.10987,5.24269,2.00207,1.26901,0.00105983,0.00105983,0.00105983
10,65.5404,3.79944,1.32404,1.2073,0.39045,0.38111,0.28949,0.10335,5.16494,3.77545,1.28876,0.00117977,0.00117977,0.00117977
11,71.6734,3.39741,1.14581,1.1955,0.05252,0.0858,0.02856,0.00837,7.95219,18.3782,1.46954,0.00129968,0.00129968,0.00129968
12,77.9894,3.40628,1.13101,1.1712,0.02701,0.04366,0.01396,0.00421,7.54595,165.056,1.51176,0.00141958,0.00141958,0.00141958
13,84.1328,3.26279,1.10699,1.22259,0.14191,0.22748,0.08684,0.0339,5.4709,12.494,1.25838,0.00153946,0.00153946,0.00153946
14,90.2558,3.74238,1.18236,1.22309,0.05345,0.08731,0.02908,0.00767,7.67146,38.0313,1.40195,0.00165931,0.00165931,0.00165931
15,96.5144,3.44048,1.11419,1.20426,0.20433,0.32661,0.13527,0.05287,5.16752,18.6482,1.24634,0.00177915,0.00177915,0.00177915
16,102.667,3.36444,1.09765,1.19312,0.26798,0.36546,0.18144,0.05958,5.38489,8.24055,1.2492,0.00189896,0.00189896,0.00189896
17,108.928,3.47476,1.14865,1.19945,0.3908,0.3575,0.28957,0.09911,5.31528,3.65913,1.26344,0.00199875,0.00199875,0.00199875
18,115.083,3.43018,1.08417,1.17109,0.28963,0.26675,0.16858,0.05186,6.15846,13.9936,1.29857,0.00199859,0.00199859,0.00199859
19,121.163,3.46061,1.14065,1.18587,0.44508,0.40266,0.30414,0.1095,4.87851,20.8211,1.25188,0.00199842,0.00199842,0.00199842
20,127.383,3.57065,1.15913,1.17515,0.51781,0.36285,0.38113,0.12556,5.45439,1.68141,1.27362,0.00199824,0.00199824,0.00199824
21,133.418,3.2834,1.06038,1.21644,0.42359,0.32194,0.28404,0.0884,5.763,1.96152,1.28419,0.00199805,0.00199805,0.00199805
22,139.64,3.48259,1.05726,1.17006,0.47924,0.35653,0.372,0.12732,5.2898,1.93103,1.27257,0.00199785,0.00199785,0.00199785
23,145.843,3.30794,1.06196,1.16689,0.34919,0.23668,0.22731,0.0729,6.03641,2.43902,1.33072,0.00199764,0.00199764,0.00199764
24,151.972,3.33964,1.03425,1.18265,0.71236,0.50762,0.56453,0.25407,3.94934,1.28227,1.19218,0.00199742,0.00199742,0.00199742
25,158.652,3.55742,1.07835,1.15722,0.70132,0.50728,0.56269,0.24596,4.02049,1.25133,1.19831,0.00199719,0.00199719,0.00199719
26,164.758,3.34294,1.05477,1.21675,0.64949,0.49135,0.53351,0.21418,4.2927,1.30456,1.19723,0.00199695,0.00199695,0.00199695
27,170.791,3.36327,1.07095,1.17954,0.59853,0.46623,0.47295,0.17902,4.38904,1.34442,1.197,0.0019967,0.0019967,0.0019967
28,176.936,3.34948,1.12882,1.18544,0.57,0.4333,0.46023,0.17314,4.56861,1.51155,1.19658,0.00199644,0.00199644,0.00199644
29,183.057,3.32024,1.06181,1.19269,0.53592,0.40157,0.42039,0.15511,4.71282,1.48987,1.20532,0.00199617,0.00199617,0.00199617
30,189.224,3.017,0.96791,1.17378,0.34462,0.29764,0.22921,0.07482,5.70063,2.17039,1.2658,0.00199589,0.00199589,0.00199589
31,195.302,3.49406,1.07396,1.16189,0.24451,0.28693,0.16148,0.05829,5.61404,2.98433,1.27239,0.00199561,0.00199561,0.00199561
