epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.67923,3.60192,6.04252,1.19145,0.11299,0.0637,0.04007,0.01004,3.76814,13.6391,0.88683,0.1962,0.0002,0.0002
2,8.74556,3.74062,2.39593,0.97863,0.0057,0.00494,0.00211,0.00054,4.59932,23.6312,0.88101,0.190499,0.000499381,0.000499381
3,12.055,3.34932,1.76199,0.95401,0.01552,0.01483,0.00708,0.00164,4.62332,6.47697,0.87747,0.184798,0.00079802,0.00079802
4,16.222,3.23739,1.82869,0.90987,0.00227,0.00371,0.00118,0.00031,4.94619,3.58706,0.97653,0.179096,0.00109592,0.00109592
5,19.9758,3.77744,1.89101,0.89372,0.04689,0.02334,0.01013,0.00229,4.16217,327.525,1.00059,0.173393,0.00139307,0.00139307
6,23.7356,3.35164,1.65494,1.00713,0.03118,0.05093,0.01996,0.00441,4.08148,321.622,1.15478,0.167689,0.00168948,0.00168948
7,27.286,3.28853,1.42834,0.94895,0.01101,0.01798,0.006,0.00136,4.56923,302.752,1.66021,0.161985,0.00198515,0.00198515
8,30.7512,3.7353,1.58545,0.92862,0.04613,0.07166,0.02598,0.0066,3.79827,924.16,1.07887,0.15628,0.00228008,0.00228008
9,34.2495,4.00021,1.67106,0.8287,0.02588,0.04228,0.01358,0.00308,4.1441,233.142,1.31357,0.150574,0.00257426,0.00257426
10,37.5113,3.21913,1.45687,0.92456,0.02455,0.03968,0.01273,0.00323,3.90481,305.017,1.1799,0.144868,0.0028677,0.0028677
11,40.9458,3.31605,1.35008,0.93973,0.00185,0.00302,0.00093,0.00017,4.8863,1031.15,2.17486,0.13916,0.0031604,0.0031604
12,44.526,3.251,1.39952,0.93605,0.00073,0.0011,0.00034,0.0001,5.16564,3298.21,91.7028,0.133452,0.00345236,0.00345236
13,47.819,3.23783,1.37463,0.94224,0,0,0,0,4.86997,3927.94,293.665,0.127744,0.00374357,0.00374357
14,50.9673,3.42462,1.49143,0.93723,9e-05,0.00014,4e-05,0,5.23665,3081.8,10.1274,0.122034,0.00403404,0.00403404
15,54.3097,3.10396,1.37094,0.931,0.01017,0.01661,0.00522,0.00129,4.70536,2895.65,1.36373,0.116324,0.00432377,0.00432377
16,57.4749,3.44685,1.63333,0.9139,0.01069,0.01744,0.00564,0.00148,4.09334,81.8042,1.16314,0.110613,0.00461276,0.00461276
17,60.3816,3.72181,1.8314,0.86126,0.01193,0.01949,0.00675,0.00165,4.35554,53.0714,1.29836,0.104901,0.004901,0.004901
18,63.4395,3.23558,1.39884,0.94227,0.0657,0.05464,0.02736,0.00585,3.9759,71.674,0.97976,0.0991885,0.0051885,0.0051885
19,66.5923,3.40389,1.45917,0.88757,0.07258,0.0427,0.02566,0.00597,3.93534,28.7613,0.96525,0.0934753,0.00547526,0.00547526
20,70.0065,3.31147,1.60897,0.9026,0.05288,0.02512,0.01646,0.00384,4.22268,25.4407,1.12727,0.0877613,0.00576128,0.00576128
21,73.0101,3.54148,1.64768,0.8737,0.07487,0.03995,0.02366,0.00574,3.96767,13.0381,1.10713,0.0820466,0.00604655,0.00604655
22,76.3416,3.39719,1.48185,0.97394,0.03822,0.02169,0.01095,0.00252,4.30188,57.0417,1.49149,0.0763311,0.00633108,0.00633108
23,79.4239,3.24347,1.31676,0.93049,0.0116,0.01895,0.00594,0.0015,4.42707,409.212,3.02206,0.0706149,0.00661487,0.00661487
24,82.8095,3.66369,1.54341,0.86628,0.00229,0.00371,0.00114,0.0003,5.15083,1419.83,15.886,0.0648979,0.00689792,0.00689792
25,85.8147,3.28875,1.42163,0.93702,0.03217,0.02046,0.00896,0.00224,4.27694,30.1541,2.72108,0.0591802,0.00718022,0.00718022
26,89.1029,3.56559,1.4921,0.88494,0.00269,0.00439,0.00136,0.00033,4.51592,346.793,1.56187,0.0534618,0.00746178,0.00746178
27,91.9307,3.62989,1.50053,0.85819,0.00462,0.00755,0.00234,0.00064,4.2527,219.964,1.02115,0.0477426,0.0077426,0.0077426
28,94.9865,3.6426,1.6851,0.83714,0.08967,0.06713,0.03596,0.00912,3.71279,13.3783,0.92653,0.0420227,0.00802268,0.00802268
29,98.3394,3.76515,1.61275,0.78922,0.0796,0.0453,0.02599,0.00635,3.99346,25.8361,0.96859,0.036302,0.00830201,0.00830201
30,101.803,3.69671,1.59817,0.85212,0.02991,0.02993,0.01353,0.00319,4.0595,20.6672,0.96242,0.0305806,0.0085806,0.0085806
31,104.917,3.72206,1.6197,0.84542,0.07301,0.03871,0.02287,0.00542,3.93803,23.7848,0.97229,0.0248584,0.00885845,0.00885845
32,108.139,3.71429,1.64642,0.87972,0.00824,0.0129,0.00413,0.00097,4.48652,135.868,1.23819,0.0191356,0.00913556,0.00913556
33,110.976,3.55487,1.53157,0.83794,0.00865,0.00632,0.0025,0.00059,4.43925,395.589,1.37814,0.0134119,0.00941192,0.00941192
34,113.748,3.48541,1.59583,0.95275,0,0,0,0,0,0.00072,0,0.00959163,0.00959163,0.00959163
35,116.776,3.4347,1.53067,0.962,0,0,0,0,0.00873,410.567,2.15673,0.00957925,0.00957925,0.00957925
36,119.786,3.42278,1.63057,0.90722,0,0,0,0,4.72958,11480.3,682.758,0.00956688,0.00956688,0.00956688
37,122.824,3.5051,1.54668,0.88327,0,0,0,0,4.76597,1101.73,1045.54,0.0095545,0.0095545,0.0095545
38,126.103,3.76668,1.6559,0.82487,0,0,0,0,0,324162,0,0.00954213,0.00954213,0.00954213
39,129.034,3.32519,1.44486,0.90891,0.00237,0.0022,0.00077,0.00014,4.89396,149.329,1.36765,0.00952975,0.00952975,0.00952975
40,132.331,3.818,1.5716,0.81527,0.00521,0.00851,0.00274,0.00054,4.71535,62.0771,1.24246,0.00951737,0.00951737,0.00951737
41,135.278,3.32655,1.53048,0.93774,0.01362,0.00947,0.00442,0.00116,4.44936,16.7929,1.20457,0.009505,0.009505,0.009505
